date,open,high,low,close,volume,trading_money,trading_turnover,spread
2024-02-23,49.4,49.4,48.8,49.0,25103,1232615,30,-0.3
2024-02-26,49.0,49.1,49.0,49.1,6499,318448,12,0.1
2024-02-27,49.3,49.3,49.3,49.3,1184,58273,6,0.2
2024-02-29,49.4,49.4,48.85,49.3,12073,593827,13,0.0
2024-03-01,48.95,49.3,48.95,49.3,10474,514087,19,0.0
2024-03-04,49.4,49.4,49.2,49.4,20131,992271,29,0.1
2024-03-05,49.3,49.4,49.3,49.4,4471,220366,9,0.0
2024-03-06,49.3,49.4,48.95,49.4,15206,748660,15,0.0
2024-03-07,49.3,49.4,49.2,49.4,7484,368838,13,0.0
2024-03-08,48.95,49.4,48.85,49.4,7352,361752,15,0.0
2024-03-11,49.35,49.4,49.35,49.4,5080,250728,5,0.0
2024-03-12,49.35,49.4,49.35,49.4,3384,166926,5,0.0
2024-03-13,49.35,49.4,49.35,49.4,3241,159909,4,0.0
2024-03-14,49.35,49.4,49.35,49.4,3119,153918,5,0.0
2024-03-15,49.4,49.4,49.4,49.4,3575,176601,5,0.0
2024-03-18,49.35,49.4,49.35,49.4,6148,303458,12,0.0
2024-03-19,48.9,49.4,48.85,49.4,44337,2177316,47,0.0
2024-03-20,48.95,49.3,48.7,49.3,42631,2086312,47,-0.1
2024-03-21,48.8,49.2,48.75,49.15,24368,1190437,31,-0.15
2024-03-22,48.8,49.0,48.6,49.0,32678,1592527,39,-0.15
2024-03-25,48.7,48.95,48.6,48.9,39215,1908397,42,-0.1
2024-03-26,48.55,49.0,48.55,49.0,28201,1372252,34,0.1
2024-03-27,48.6,48.8,48.5,48.8,27763,1348704,30,-0.2
2024-03-28,48.5,48.75,48.5,48.75,16000,777700,15,-0.05
2024-03-29,48.5,48.75,48.5,48.75,16655,808328,21,0.0
2024-04-01,48.85,48.85,48.5,48.75,16198,786751,24,0.0
2024-04-02,48.45,48.5,48.4,48.4,10078,488090,12,-0.35
2024-04-03,48.5,48.7,48.5,48.7,2025,98405,3,0.3
2024-04-08,48.6,48.75,48.5,48.75,12358,600929,16,0.05
2024-04-09,48.3,48.5,48.25,48.5,5357,259174,8,-0.25
2024-04-10,48.3,48.65,48.3,48.65,13050,631874,16,0.15
2024-04-11,48.3,48.7,48.3,48.7,15631,756978,22,0.05
2024-04-12,48.65,48.7,48.65,48.7,5556,270368,8,0.0
2024-04-15,48.3,48.65,48.25,48.65,18060,873719,20,-0.05
2024-04-16,48.6,48.65,48.6,48.65,17001,826298,4,0.0
2024-04-17,48.6,48.65,48.6,48.65,3049,148229,7,0.0
2024-04-18,48.3,48.65,48.3,48.65,11000,533400,8,0.0
2024-04-19,48.3,48.55,48.05,48.55,24149,1165352,27,-0.1
2024-04-22,48.3,48.55,48.3,48.55,2006,97138,3,0.0
2024-04-23,48.25,48.45,47.6,48.45,25320,1217637,33,-0.1
2024-04-24,48.15,48.4,48.05,48.35,17061,821401,21,-0.1
2024-04-25,47.95,48.4,47.85,48.4,22000,1059050,22,0.05
2024-04-26,48.35,48.4,48.35,48.4,2055,99394,5,0.0
2024-04-29,48.4,48.4,48.4,48.4,1042,50428,2,0.0
2024-04-30,0.0,0.0,0.0,0.0,0,0,0,0.0
2024-05-02,48.0,48.4,47.8,48.4,11058,532701,9,0.0
2024-05-03,0.0,0.0,0.0,0.0,496,23819,4,0.0
2024-05-06,48.0,48.3,48.0,48.3,6245,300535,8,0.0
2024-05-07,48.1,48.1,48.0,48.0,10506,504394,16,-0.3
2024-05-08,48.0,48.0,48.0,48.0,7091,340361,7,0.0
2024-05-09,48.0,48.0,48.0,48.0,3516,168754,12,0.0
2024-05-10,47.9,48.0,47.85,48.0,12174,583801,22,0.0
2024-05-13,48.0,48.0,47.85,48.0,8394,402682,10,0.0
2024-05-14,48.0,48.0,48.0,48.0,6205,297769,13,0.0
2024-05-15,47.9,48.0,47.9,48.0,3591,172104,16,0.0
2024-05-16,48.0,48.2,48.0,48.2,5000,240600,4,0.2
2024-05-17,48.0,48.2,47.9,48.2,12091,581280,14,0.0
2024-05-20,48.0,48.25,47.95,48.25,19206,922720,26,0.05
2024-05-21,48.2,48.25,48.1,48.25,11128,536044,12,0.0
2024-05-22,48.3,48.3,48.25,48.3,9715,468785,14,0.05
2024-05-23,48.3,48.3,48.2,48.3,7772,374701,19,0.0
2024-05-24,48.3,48.35,48.3,48.35,5034,243182,4,0.05
2024-05-27,48.35,48.4,48.35,48.4,14050,679415,11,0.05
2024-05-28,48.35,48.4,48.35,48.4,10403,503008,14,0.0
2024-05-29,48.35,48.4,48.3,48.4,14611,706323,25,0.0
2024-05-30,48.4,48.4,48.35,48.4,10013,484337,9,0.0
2024-05-31,0.0,0.0,0.0,0.0,378,18106,2,0.0
2024-06-03,0.0,0.0,0.0,0.0,55,2654,3,0.0
2024-06-04,48.1,48.4,48.1,48.4,4084,196997,9,0.0
2024-06-05,48.1,48.4,48.1,48.4,7000,338400,6,0.0
2024-06-06,48.1,48.4,48.1,48.4,6028,291003,8,0.0
2024-06-07,0.0,0.0,0.0,0.0,222,10667,1,0.0
2024-06-11,48.1,48.3,48.1,48.3,4515,217479,14,0.0
2024-06-12,48.3,48.35,48.3,48.35,4000,193300,3,0.05
2024-06-13,0.0,0.0,0.0,0.0,1,48,1,0.0
2024-06-14,48.15,48.35,48.15,48.35,2561,123467,10,0.0
2024-06-17,48.35,48.35,48.35,48.35,1000,48350,1,0.0
2024-06-18,48.15,48.35,48.15,48.35,4046,195017,6,0.0
2024-06-19,48.35,48.35,48.35,48.35,1000,48350,1,0.0
2024-06-20,48.2,48.3,48.15,48.15,8685,418654,22,-0.2
2024-06-21,48.2,48.2,48.2,48.2,2093,100877,3,0.05
2024-06-24,48.2,48.2,48.2,48.2,3242,156182,5,0.0
2024-06-25,48.2,48.2,48.2,48.2,3033,146188,5,0.0
2024-06-26,48.1,48.2,48.1,48.2,6460,310782,22,0.0
2024-06-27,48.05,48.2,48.05,48.2,3201,154053,7,0.0
2024-06-28,48.2,48.4,48.1,48.4,24736,1192782,48,0.2
2024-07-01,46.95,46.95,46.8,46.95,27132,1272010,34,0.0
2024-07-02,46.95,47.0,46.9,47.0,8313,390138,9,0.05
2024-07-03,46.8,47.0,46.8,47.0,6513,305005,20,0.0
2024-07-04,46.95,47.0,46.95,47.0,2405,112844,8,0.0
2024-07-05,47.0,47.05,47.0,47.05,6742,317054,10,0.05
2024-07-08,47.1,47.1,47.1,47.1,1528,71828,14,0.05
2024-07-09,47.05,47.1,46.9,47.1,21020,987940,13,0.0
2024-07-10,46.7,47.0,46.55,47.0,14521,677269,15,-0.1
2024-07-11,47.0,47.0,47.0,47.0,4239,199146,10,0.0
2024-07-12,46.95,46.95,46.85,46.95,6359,298160,10,-0.05
2024-07-15,46.8,46.95,46.8,46.95,2311,108338,18,0.0
2024-07-16,46.85,46.95,46.85,46.95,5103,239220,7,0.0
2024-07-17,46.75,46.95,46.75,46.95,4810,225213,17,0.0
2024-07-18,46.7,46.95,46.7,46.95,17095,798808,14,0.0
2024-07-19,46.7,46.9,46.65,46.9,16104,752206,12,-0.05
2024-07-22,46.9,46.9,46.9,46.9,2092,98098,8,0.0
2024-07-23,0.0,0.0,0.0,0.0,0,0,0,0.0
2024-07-26,46.65,46.9,46.65,46.9,6007,281026,6,0.0
2024-07-29,46.7,46.9,46.7,46.9,3557,166334,17,0.0
2024-07-30,46.8,46.9,46.8,46.9,7463,349358,19,0.0
2024-07-31,46.7,47.0,46.7,46.95,21003,984339,14,0.05
2024-08-01,46.95,47.05,46.95,47.05,32088,1507188,18,0.1
2024-08-02,47.0,47.05,47.0,47.05,10103,474933,10,0.0
2024-08-05,46.9,47.05,46.85,47.05,30138,1413415,19,0.0
2024-08-06,47.0,47.05,47.0,47.05,2089,98215,3,0.0
2024-08-07,47.05,47.05,46.8,47.05,12160,570570,13,0.0
