date,open,high,low,close,volume,trading_money,trading_turnover,spread
2024-02-19,94.2,94.4,94.2,94.4,14699,1386594,29,0.0
2024-02-20,94.3,94.4,94.3,94.4,8301,783285,15,0.0
2024-02-21,94.3,94.4,94.3,94.3,43498,4103088,39,-0.1
2024-02-22,94.4,94.4,94.2,94.3,33804,3187682,37,0.0
2024-02-23,94.3,94.4,94.2,94.3,52440,4943679,56,0.0
2024-02-26,94.2,94.2,94.2,94.2,23388,2203091,105,-0.1
2024-02-27,94.1,94.2,94.1,94.2,23836,2243379,44,0.0
2024-02-29,94.1,94.2,94.1,94.2,6381,600552,27,0.0
2024-03-01,94.1,94.2,94.1,94.2,10383,977499,35,0.0
2024-03-04,94.1,94.1,94.1,94.1,17932,1687453,33,-0.1
2024-03-05,94.1,94.2,94.1,94.2,20843,1961961,33,0.1
2024-03-06,94.0,94.1,94.0,94.1,20340,1913383,32,-0.1
2024-03-07,94.1,94.1,94.0,94.1,17944,1687612,34,0.0
2024-03-08,94.0,94.0,93.7,94.0,30129,2829816,84,-0.1
2024-03-11,93.9,94.1,93.8,94.1,60240,5656896,57,0.1
2024-03-12,94.1,94.2,94.1,94.2,15606,1469104,41,0.1
2024-03-13,94.1,94.1,93.9,94.0,97175,9135149,100,-0.2
2024-03-14,94.0,94.2,94.0,94.1,30121,2832913,38,0.1
2024-03-15,94.3,94.5,94.3,94.5,22182,2093716,38,0.4
2024-03-18,94.6,94.7,94.5,94.5,8263,781876,15,0.0
2024-03-19,94.6,94.6,94.5,94.5,10563,998178,26,0.0
2024-03-20,94.5,94.6,94.5,94.5,14317,1353478,36,0.0
2024-03-21,94.5,94.6,94.5,94.6,14283,1349918,33,0.1
2024-03-22,94.5,94.9,94.5,94.6,24122,2282683,33,0.0
2024-03-25,94.6,94.7,94.5,94.7,13552,1282215,31,0.1
2024-03-26,94.6,94.6,94.5,94.6,35549,3359889,30,-0.1
2024-03-27,94.5,94.7,94.5,94.6,24275,2296200,41,0.0
2024-03-28,94.3,94.7,94.3,94.7,22741,2152261,30,0.1
2024-03-29,94.8,94.9,94.7,94.7,28156,2667613,25,0.0
2024-04-01,94.7,94.7,94.7,94.7,2261,213936,17,0.0
2024-04-02,94.6,94.7,94.3,94.7,14288,1349919,25,0.0
2024-04-03,94.6,94.8,94.6,94.8,18934,1792609,46,0.1
2024-04-08,94.7,94.7,94.5,94.6,25354,2399698,32,-0.2
2024-04-09,94.5,94.6,94.4,94.6,24519,2317450,32,0.0
2024-04-10,94.6,94.6,94.4,94.6,55108,5208606,38,0.0
2024-04-11,94.4,94.6,94.4,94.6,23918,2260947,35,0.0
2024-04-12,94.7,95.0,94.7,95.0,25250,2394699,17,0.4
2024-04-15,95.0,95.0,94.8,94.8,11857,1124975,20,-0.2
2024-04-16,94.8,94.8,94.6,94.7,18415,1744725,28,-0.1
2024-04-17,94.7,94.7,94.6,94.7,24260,2297249,26,0.0
2024-04-18,0.0,0.0,0.0,0.0,1289,121712,26,0.0
2024-04-19,94.8,94.8,94.7,94.7,11912,1127899,21,0.0
2024-04-22,94.7,94.7,94.4,94.5,17217,1627263,29,-0.2
2024-04-23,94.5,94.5,94.5,94.5,4119,389221,20,0.0
2024-04-24,94.5,94.5,94.5,94.5,16149,1525959,32,0.0
2024-04-25,94.5,94.7,94.5,94.7,21888,2071316,24,0.2
2024-04-26,94.7,94.7,94.6,94.7,8365,791964,15,0.0
2024-04-29,94.7,95.0,94.7,94.9,13354,1267205,18,0.2
2024-04-30,94.7,94.9,94.7,94.9,9625,913021,18,0.0
2024-05-02,94.8,94.8,94.8,94.8,2404,227880,10,-0.1
2024-05-03,94.8,94.8,94.7,94.7,12920,1224068,21,-0.1
2024-05-06,94.8,94.9,94.7,94.9,16833,1595900,32,0.2
2024-05-07,94.9,95.1,94.9,95.0,22824,2168133,38,0.1
2024-05-08,95.1,95.1,95.0,95.1,12205,1160481,38,0.1
2024-05-09,95.1,95.2,95.1,95.1,16491,1568931,27,0.0
2024-05-10,95.0,95.1,95.0,95.1,12547,1192950,27,0.0
2024-05-13,95.1,95.2,95.1,95.1,10455,994569,13,0.0
2024-05-14,95.1,95.1,95.1,95.1,15374,1462043,18,0.0
2024-05-15,95.1,95.4,95.1,95.3,10350,985973,20,0.2
2024-05-16,95.3,95.3,95.2,95.2,12254,1167303,35,-0.1
2024-05-17,95.2,95.5,95.2,95.3,10329,984739,29,0.1
2024-05-20,95.4,95.4,95.3,95.3,15553,1483006,37,0.0
2024-05-21,95.3,95.3,95.2,95.3,13057,1243973,32,0.0
2024-05-22,95.3,95.4,95.3,95.4,14874,1417341,56,0.1
2024-05-23,95.5,95.6,95.5,95.5,20248,1933271,33,0.1
2024-05-24,95.3,95.4,95.3,95.3,16444,1567581,24,-0.2
2024-05-27,95.2,95.3,95.2,95.2,13575,1292532,24,-0.1
2024-05-28,95.3,95.5,95.3,95.4,27373,2611289,47,0.2
2024-05-29,95.4,95.6,95.3,95.6,20056,1913530,24,0.2
2024-05-30,95.5,95.6,95.5,95.6,10136,968885,16,0.0
2024-05-31,95.5,95.6,95.5,95.6,6373,609139,18,0.0
2024-06-03,95.6,95.6,95.5,95.5,11167,1067295,17,-0.1
2024-06-04,95.5,95.6,95.5,95.6,11266,1076166,40,0.1
2024-06-05,95.2,95.6,95.2,95.5,8923,855885,15,-0.1
2024-06-06,95.5,95.5,95.4,95.5,12330,1177390,21,0.0
2024-06-07,95.5,95.6,95.5,95.5,16232,1551010,20,0.0
2024-06-11,95.5,95.5,95.4,95.5,7775,742330,18,0.0
2024-06-12,95.6,95.6,95.5,95.6,9922,947876,25,0.1
2024-06-13,95.4,95.6,95.4,95.6,12722,1215167,20,0.0
2024-06-14,95.6,95.6,95.5,95.5,5092,486477,7,-0.1
2024-06-17,95.5,95.7,95.5,95.5,13323,1272899,24,0.0
2024-06-18,95.6,95.6,95.5,95.6,14987,1432538,26,0.1
2024-06-19,95.6,95.6,95.5,95.6,18490,1767072,28,0.0
2024-06-20,95.6,95.6,95.5,95.5,9185,877654,13,-0.1
2024-06-21,95.5,95.5,95.5,95.5,2532,241776,19,0.0
2024-06-24,95.6,95.6,95.5,95.5,18366,1754250,27,0.0
2024-06-25,95.5,95.6,95.5,95.6,9147,874038,13,0.1
2024-06-26,95.5,95.6,95.5,95.6,11731,1121327,28,0.0
2024-06-27,95.5,95.7,95.5,95.6,10951,1046836,26,0.0
2024-06-28,95.6,95.7,95.6,95.6,24966,2386420,21,0.0
2024-07-01,95.6,95.9,95.6,95.9,14152,1356137,17,0.3
2024-07-02,96.0,96.0,96.0,96.0,1693,162427,15,0.1
2024-07-03,96.0,96.2,95.8,95.8,17305,1660468,23,-0.2
2024-07-04,95.8,96.0,95.8,96.0,14480,1389569,19,0.2
2024-07-05,96.0,96.0,95.8,95.8,17311,1658795,20,-0.2
2024-07-08,95.9,96.0,95.9,96.0,20143,1933227,19,0.2
2024-07-09,95.9,96.0,95.9,96.0,36638,3516256,42,0.0
2024-07-10,95.9,96.0,95.9,96.0,24050,2308468,37,0.0
2024-07-11,96.0,96.0,96.0,96.0,8121,779612,25,0.0
2024-07-12,96.1,96.3,95.9,96.0,95674,9194801,44,0.0
2024-07-15,96.0,96.0,95.9,96.0,39257,3768301,50,0.0
2024-07-16,95.0,95.3,95.0,95.2,28852,2744705,30,0.0
2024-07-17,95.2,95.2,94.9,94.9,92550,8792574,54,-0.3
2024-07-18,94.9,94.9,94.9,94.9,21990,2086908,29,0.0
2024-07-19,94.9,95.0,94.5,94.9,36935,3499808,42,0.0
2024-07-22,94.8,94.8,94.7,94.7,16483,1561534,20,-0.2
2024-07-23,94.5,94.5,94.1,94.5,60191,5680026,40,-0.2
2024-07-26,94.5,94.5,94.5,94.5,16514,1560488,24,0.0
2024-07-29,94.5,94.5,94.5,94.5,21151,1998791,13,0.0
2024-07-30,94.6,94.6,94.5,94.5,7019,663494,21,0.0
2024-07-31,94.6,94.6,94.5,94.6,19772,1869414,22,0.1
2024-08-01,94.6,94.7,94.6,94.7,5802,548966,14,0.1
2024-08-02,94.9,94.9,94.6,94.6,27200,2574979,16,-0.1
2024-08-05,94.5,94.5,94.1,94.4,43120,4069185,43,-0.2
2024-08-06,94.4,94.4,94.3,94.4,25871,2440253,32,0.0
2024-08-07,94.5,94.5,94.5,94.5,2335,220542,14,0.1
2024-08-08,94.5,94.7,94.5,94.7,12264,1159747,20,0.2
2024-08-09,94.9,94.9,94.6,94.6,10672,1010038,23,-0.1
2024-08-12,94.6,94.6,94.5,94.5,30394,2873816,29,-0.1
2024-08-13,94.5,94.6,94.5,94.5,6247,590439,16,0.0
2024-08-14,94.5,94.5,94.4,94.5,31083,2936943,20,0.0
2024-08-15,94.5,94.6,94.5,94.5,17558,1659154,20,0.0
2024-08-16,94.5,94.6,94.5,94.6,13916,1315942,33,0.1
2024-08-19,94.6,94.7,94.5,94.7,23850,2255536,47,0.1
2024-08-20,94.7,94.7,94.6,94.7,36336,3439286,30,0.0
2024-08-21,94.6,94.7,94.6,94.7,14626,1384163,28,0.0
2024-08-22,94.6,94.7,94.6,94.7,19383,1835207,27,0.0
2024-08-23,94.7,94.8,94.7,94.8,18209,1726012,17,0.1
2024-08-26,94.8,95.2,94.8,95.1,27157,2579992,29,0.3
2024-08-27,95.2,95.5,95.2,95.4,13000,1239700,13,0.3
2024-08-28,95.4,95.6,95.4,95.5,9619,918598,20,0.1
2024-08-29,95.4,95.4,95.4,95.4,7554,720552,20,-0.1
2024-08-30,95.4,95.6,95.4,95.6,22901,2186901,21,0.2
2024-09-02,95.6,95.6,95.4,95.4,27339,2609750,28,-0.2
2024-09-03,95.5,95.5,95.5,95.5,20387,1946956,22,0.1
2024-09-04,95.4,95.4,94.9,94.9,66000,6274400,31,-0.6
2024-09-05,94.9,95.1,94.9,95.1,11469,1089509,19,0.2
2024-09-06,95.1,95.1,95.0,95.0,30491,2897115,22,-0.1
2024-09-09,94.8,94.8,94.8,94.8,12713,1205119,12,-0.2
2024-09-10,94.8,95.0,94.8,95.0,10336,980261,19,0.2
2024-09-11,94.8,94.9,94.8,94.9,6505,617193,14,-0.1
2024-09-12,94.9,95.0,94.9,95.0,5586,530231,15,0.1
2024-09-13,95.1,95.1,95.0,95.0,20222,1921890,16,0.0
2024-09-16,95.0,95.1,95.0,95.1,28563,2713735,22,0.1
2024-09-18,95.1,95.1,95.0,95.0,30104,2862287,21,-0.1
2024-09-19,95.0,95.1,95.0,95.1,22383,2127505,16,0.1
2024-09-20,95.1,95.6,95.1,95.2,35340,3361755,26,0.1
2024-09-23,95.2,95.4,95.2,95.2,12949,1233055,24,0.0
2024-09-24,95.2,95.2,95.0,95.0,24236,2305052,18,-0.2
2024-09-25,95.0,95.3,95.0,95.3,14069,1338374,37,0.3
2024-09-26,95.3,95.3,95.3,95.3,12562,1196990,21,0.0
2024-09-27,95.2,95.3,95.1,95.3,50419,4799577,43,0.0
2024-09-30,95.3,95.4,95.2,95.4,21142,2015218,16,0.1
2024-10-01,95.4,95.4,95.3,95.4,25000,2384000,9,0.0
2024-10-04,95.4,95.5,95.4,95.5,26426,2523339,17,0.1
2024-10-07,95.5,95.5,95.4,95.5,24454,2335019,18,0.0
2024-10-08,95.5,95.5,95.4,95.4,19000,1814300,12,-0.1
2024-10-09,95.4,95.5,95.4,95.5,41338,3944193,21,0.1
2024-10-11,95.4,95.7,95.4,95.7,17324,1654044,20,0.2
2024-10-14,95.6,95.6,95.5,95.5,15266,1458623,11,-0.2
2024-10-15,95.7,95.7,95.5,95.5,22157,2116236,16,0.0
2024-10-16,95.5,95.5,95.5,95.5,16037,1531244,24,0.0
2024-10-17,95.5,95.5,95.4,95.4,30798,2939796,27,-0.1
2024-10-18,95.5,95.5,95.4,95.5,38129,3638606,22,0.1
2024-10-21,95.4,95.4,95.2,95.2,51404,4899100,29,-0.3
2024-10-22,95.3,95.5,95.2,95.2,47568,4533085,26,0.0
2024-10-23,95.4,95.5,95.2,95.5,27750,2644162,21,0.3
2024-10-24,95.4,95.4,95.3,95.3,29300,2792782,17,-0.2
2024-10-25,95.2,95.2,95.2,95.2,28448,2708247,26,-0.1
2024-10-28,95.2,95.5,95.2,95.5,20214,1925464,17,0.3
2024-10-29,95.3,95.3,95.2,95.3,32358,3081296,16,-0.2
2024-10-30,95.3,95.4,95.2,95.2,38828,3699833,21,-0.1
2024-11-01,95.2,95.2,95.0,95.2,46145,4390789,19,0.0
2024-11-04,95.2,95.2,95.1,95.2,36074,3433943,19,0.0
2024-11-05,95.2,95.2,95.2,95.2,22232,2116461,17,0.0
2024-11-06,95.3,95.3,95.2,95.2,40421,3848255,36,0.0
2024-11-07,95.2,95.3,95.2,95.3,29000,2763000,12,0.1
2024-11-08,95.3,95.3,95.2,95.3,69202,6588721,44,0.0
2024-11-11,95.2,95.4,95.2,95.4,18075,1722733,14,0.1
2024-11-12,95.4,95.5,95.3,95.5,97121,9268797,45,0.1
2024-11-13,95.5,95.5,95.4,95.5,22011,2100146,25,0.0
2024-11-14,95.4,95.5,95.4,95.4,126021,12025101,52,-0.1
2024-11-15,95.4,95.5,95.4,95.5,62736,5987548,46,0.1
2024-11-18,95.5,95.5,95.5,95.5,80216,7660552,46,0.0
2024-11-19,95.5,95.6,95.5,95.6,65886,6297494,21,0.1
2024-11-20,95.6,95.7,95.5,95.6,52662,5036893,26,0.0
2024-11-21,95.6,95.7,95.6,95.6,67137,6418383,34,0.0
2024-11-22,95.7,95.7,95.6,95.7,90721,8678263,70,0.1
2024-11-25,95.7,95.8,95.7,95.8,5162,494262,26,0.1
2024-11-26,95.7,96.0,95.7,96.0,113109,10848582,62,0.2
2024-11-27,95.7,96.0,95.7,96.0,15315,1469843,22,0.0
2024-11-28,96.0,96.0,95.8,96.0,59165,5670478,22,0.0
2024-11-29,96.0,96.0,95.8,96.0,14174,1360079,12,0.0
2024-12-02,96.0,96.1,96.0,96.1,15074,1448291,17,0.1
2024-12-03,96.0,96.3,96.0,96.3,2639,253641,13,0.2
2024-12-04,96.3,96.4,96.3,96.3,4531,436350,16,0.0
2024-12-05,96.3,96.4,96.2,96.4,25071,2413823,10,0.1
2024-12-06,96.4,96.6,96.4,96.5,29520,2848846,41,0.1
2024-12-09,96.5,96.6,96.4,96.5,23172,2235524,22,0.0
2024-12-10,96.5,96.5,96.3,96.5,51236,4941749,42,0.0
2024-12-11,96.5,96.6,96.5,96.5,52300,5047030,25,0.0
2024-12-12,96.5,96.5,96.5,96.5,2209,213165,5,0.0
2024-12-13,96.5,96.5,96.5,96.5,2104,203025,6,0.0
2024-12-16,96.6,96.6,96.4,96.4,40368,3895374,21,-0.1
2024-12-17,96.5,96.5,96.4,96.5,4583,441868,11,0.1
2024-12-18,96.5,96.5,96.4,96.4,23255,2243508,33,-0.1
2024-12-19,96.4,96.4,96.4,96.4,6163,594079,11,0.0
2024-12-20,96.3,96.4,96.3,96.4,37415,3605339,41,0.0
2024-12-23,96.3,96.3,96.2,96.2,17736,1706756,17,-0.2
2024-12-24,96.2,96.2,96.0,96.2,56448,5421660,32,0.0
2024-12-25,96.1,96.1,96.0,96.0,27541,2644321,18,-0.2
2024-12-26,96.0,96.1,96.0,96.1,14290,1373140,13,0.1
2024-12-27,96.1,96.3,96.1,96.3,19295,1855445,23,0.2
2024-12-30,96.4,96.4,96.3,96.4,17076,1644910,12,0.1
2024-12-31,96.4,96.5,96.4,96.4,19000,1831700,11,0.0
2025-01-02,96.5,96.9,96.5,96.9,36064,3484282,11,0.5
2025-01-03,96.9,97.0,96.8,97.0,9428,913502,17,0.1
2025-01-06,97.0,97.1,97.0,97.1,19148,1857425,14,0.1
2025-01-07,97.2,97.2,97.2,97.2,2000,194400,2,0.1
2025-01-08,97.1,97.4,97.1,97.4,33034,3211198,25,0.2
