date,open,high,low,close,volume,trading_money,trading_turnover,spread
2024-02-19,19.2,19.4,19.05,19.35,38000,733050,30,-0.15
2024-02-20,19.2,19.45,19.05,19.15,25154,483289,28,-0.2
2024-02-21,19.0,19.4,18.85,18.95,42313,807565,41,-0.2
2024-02-22,19.4,19.4,19.0,19.15,44081,839506,27,0.2
2024-02-23,19.3,19.3,18.95,19.15,46266,880482,61,0.0
2024-02-26,18.95,19.1,18.9,19.1,59297,1124943,43,-0.05
2024-02-27,18.95,19.0,18.5,18.65,135267,2533035,52,-0.45
2024-02-29,19.35,19.35,18.45,18.95,49317,921401,33,0.3
2024-03-01,19.2,19.2,18.65,18.8,44016,824448,28,-0.15
2024-03-04,18.7,18.75,18.05,18.05,73681,1349331,64,-0.75
2024-03-05,18.45,18.45,18.05,18.1,31554,573064,28,0.05
2024-03-06,18.45,19.5,18.45,18.8,83958,1573071,71,0.7
2024-03-07,18.6,18.75,18.2,18.2,35138,650577,35,-0.6
2024-03-08,18.55,18.55,17.65,17.95,57000,1025650,41,-0.25
2024-03-11,16.4,18.05,16.4,17.9,86000,1440300,42,-0.05
2024-03-12,17.9,18.8,17.8,18.8,47060,849929,40,0.9
2024-03-13,18.8,19.15,18.4,19.0,94282,1778479,90,0.2
2024-03-14,18.4,19.5,18.05,19.5,123886,2297794,88,0.5
2024-03-15,19.5,19.5,18.5,18.8,75831,1427086,73,-0.7
2024-03-18,19.4,19.4,17.6,18.65,182132,3285337,155,-0.15
2024-03-19,18.05,18.7,18.05,18.25,27085,496337,25,-0.4
2024-03-20,18.05,18.9,18.05,18.55,50050,925286,26,0.3
2024-03-21,18.5,18.55,18.15,18.55,54000,994050,31,0.0
2024-03-22,19.05,19.05,18.1,18.55,55001,1003418,40,0.0
2024-03-25,19.15,19.15,18.2,18.5,27025,497574,23,-0.05
2024-03-26,18.25,18.85,18.15,18.5,31010,567086,26,0.0
2024-03-27,18.2,18.5,17.2,17.95,61121,1090902,51,-0.55
2024-03-28,17.7,18.2,17.4,17.75,57182,1009436,42,-0.2
2024-03-29,18.15,18.15,17.7,17.85,18358,327572,21,0.1
2024-04-01,17.6,17.95,17.6,17.8,7001,124718,8,-0.05
2024-04-02,18.15,18.15,17.8,18.05,4055,73106,7,0.25
2024-04-03,18.05,18.05,18.05,18.05,2303,41584,7,0.0
2024-04-08,17.9,17.9,17.8,17.8,12079,215116,13,-0.25
2024-04-09,17.8,17.85,17.7,17.85,23306,413245,25,0.05
2024-04-10,17.85,18.3,17.7,17.9,37026,659914,33,0.05
2024-04-11,17.7,17.9,17.65,17.8,15583,276718,16,-0.1
2024-04-12,17.75,18.15,17.55,17.55,36042,637242,26,-0.25
2024-04-15,17.4,17.6,17.0,17.35,23390,404341,22,-0.2
2024-04-16,17.9,17.9,17.4,17.4,5382,94534,9,0.05
2024-04-17,17.95,17.95,17.2,17.45,23018,402747,29,0.05
2024-04-18,17.45,17.45,16.45,17.15,63055,1061880,35,-0.3
2024-04-19,16.7,17.35,16.65,17.2,42582,720720,45,0.05
2024-04-22,16.75,16.75,16.65,16.65,5121,85539,7,-0.55
2024-04-23,17.15,17.15,15.1,15.8,77228,1229049,62,-0.85
2024-04-24,15.8,15.8,14.5,14.8,151604,2269940,129,-1.0
2024-04-25,14.8,14.8,13.7,13.8,103411,1445976,93,-1.0
2024-04-26,14.1,14.6,13.7,14.55,69017,981400,57,0.75
2024-04-29,14.8,14.8,14.1,14.65,70101,1014398,64,0.1
2024-04-30,14.65,14.85,14.4,14.5,53150,777597,44,-0.15
2024-05-02,14.5,14.55,14.0,14.5,39757,566473,34,0.0
2024-05-03,14.3,15.95,14.3,15.95,132346,2064064,89,1.45
2024-05-06,16.7,17.5,16.7,17.5,209155,3607511,128,1.55
2024-05-07,19.2,19.2,18.2,18.45,384247,7202651,262,0.95
2024-05-08,18.5,18.5,16.85,17.35,126025,2219400,102,-1.1
2024-05-09,16.5,16.85,15.65,15.95,115037,1859675,79,-1.4
2024-05-10,15.95,16.15,15.2,15.55,54471,859163,38,-0.4
2024-05-13,15.55,15.85,14.55,15.0,54570,828329,64,-0.55
2024-05-14,14.8,15.3,14.6,14.95,67001,987114,58,-0.05
2024-05-15,14.95,15.85,14.75,15.25,46578,711187,47,0.3
2024-05-16,15.25,16.75,15.0,16.75,203201,3359205,161,1.5
2024-05-17,15.1,15.9,15.1,15.4,229044,3506698,172,-1.35
2024-05-20,15.9,15.9,13.95,15.0,72583,1033776,56,-0.4
2024-05-21,14.0,14.2,13.55,13.55,84250,1160600,58,-1.45
2024-05-22,13.0,13.1,12.65,12.65,76292,983016,63,-0.9
2024-05-23,12.6,12.6,11.55,11.85,93200,1118829,69,-0.8
2024-05-24,13.0,13.0,12.0,13.0,111557,1430569,74,1.15
2024-05-27,12.6,13.7,12.6,13.2,59420,796875,40,0.2
2024-05-28,13.5,13.5,13.15,13.15,13000,172000,8,-0.05
2024-05-29,12.45,13.8,12.45,13.5,26671,342881,25,0.35
2024-05-30,12.55,13.5,12.55,13.2,19330,252467,20,-0.3
2024-05-31,12.5,13.2,12.5,13.15,43063,550351,25,-0.05
2024-06-03,13.6,14.05,12.55,12.6,33217,427112,27,-0.55
2024-06-04,12.55,12.95,12.5,12.65,13001,165062,14,0.05
2024-06-05,13.05,13.7,12.85,13.15,14063,184654,19,0.5
2024-06-06,13.15,13.45,12.5,13.15,24100,310465,17,0.0
2024-06-07,12.55,13.0,12.55,13.0,13500,172390,15,-0.15
2024-06-11,13.45,13.45,12.8,13.2,11000,143550,11,0.2
2024-06-12,13.65,13.65,12.85,12.95,15470,201066,16,-0.25
2024-06-13,12.5,12.95,12.5,12.95,29250,367252,20,0.0
2024-06-14,12.8,12.8,12.6,12.75,23100,293715,17,-0.2
2024-06-17,12.65,12.85,12.45,12.85,17100,214475,14,0.1
2024-06-18,12.7,12.7,12.45,12.65,15363,193206,18,-0.2
2024-06-19,12.6,12.65,12.5,12.65,9100,113960,10,0.0
2024-06-20,12.45,12.6,12.0,12.55,14050,173525,13,-0.1
2024-06-21,12.5,12.5,12.15,12.5,35161,429807,26,-0.05
2024-06-24,12.4,12.5,12.05,12.3,22535,276573,21,-0.2
2024-06-25,12.2,12.8,12.2,12.55,7105,88999,9,0.25
2024-06-26,12.85,12.85,12.45,12.55,5100,64030,6,0.0
2024-06-27,12.95,12.95,12.4,12.5,8078,101002,8,-0.05
2024-06-28,12.35,12.75,11.9,12.75,38000,463550,30,0.25
2024-07-01,12.15,12.6,12.15,12.45,11041,135668,9,-0.3
2024-07-02,12.45,12.5,12.4,12.4,8000,99400,8,-0.05
2024-07-03,12.25,12.45,12.2,12.45,9000,110100,9,0.05
2024-07-04,12.65,12.65,12.25,12.3,15987,197765,19,-0.15
2024-07-05,12.3,12.6,12.3,12.6,12200,150400,12,0.3
2024-07-08,13.0,13.0,12.9,12.9,30000,388950,15,0.3
2024-07-09,0.0,0.0,0.0,0.0,20,283,1,0.0
2024-07-10,12.9,14.1,12.9,13.1,59500,808568,50,0.25
2024-07-11,12.6,13.95,12.6,13.95,27000,358300,13,0.85
2024-07-12,13.5,13.65,13.1,13.2,12005,160563,13,-0.75
2024-07-15,13.65,14.1,13.15,13.4,18013,241821,20,0.2
2024-07-16,13.4,13.4,12.5,12.95,34312,447459,30,-0.45
2024-07-17,12.95,13.25,12.95,12.95,9000,117000,9,0.0
2024-07-18,12.65,13.15,12.65,13.15,6000,77400,5,0.2
2024-07-19,13.2,13.2,12.8,13.05,9000,118150,6,-0.1
2024-07-22,13.5,13.75,12.85,12.85,10673,140752,13,-0.2
2024-07-23,13.25,13.65,12.85,13.25,30001,393162,17,0.4
2024-07-26,13.7,13.7,12.85,13.35,5000,66300,5,0.1
2024-07-29,13.8,13.8,13.0,13.45,3000,40250,3,0.1
2024-07-30,13.9,13.9,13.9,13.9,1148,15939,4,0.45
2024-07-31,13.2,13.95,13.15,13.95,21000,284500,21,0.05
2024-08-01,13.9,13.9,13.3,13.9,9000,123450,6,-0.05
2024-08-02,13.95,15.15,13.95,14.75,51338,740467,53,0.85
2024-08-05,14.6,14.6,13.3,13.3,46005,619068,29,-1.45
2024-08-06,13.75,13.75,12.4,13.55,14000,181950,14,0.25
2024-08-07,13.5,13.95,13.5,13.6,6500,89225,8,0.05
2024-08-08,13.55,14.45,13.1,13.75,18000,241600,16,0.15
2024-08-09,13.5,13.95,13.5,13.95,8000,109150,7,0.2
2024-08-12,13.3,13.55,13.1,13.55,9297,123205,10,-0.4
2024-08-13,14.0,14.15,12.95,12.95,3072,42036,4,-0.6
2024-08-14,13.4,13.4,12.85,13.35,5014,65930,10,0.4
2024-08-15,13.8,13.8,13.0,13.3,22000,288650,14,-0.05
2024-08-16,13.75,13.75,12.8,13.6,14233,185339,27,0.3
