date,open,high,low,close,volume,trading_money,trading_turnover,spread
2020-01-02,30.9,31.45,30.9,30.9,254603,7958329,146,-0.15
2020-01-03,31.15,31.35,31.15,31.15,244131,7626961,129,0.25
2020-01-06,31.0,31.5,31.0,31.4,327040,10237646,132,0.25
2020-01-07,31.6,32.7,31.45,32.7,1313119,42169272,571,1.3
2020-01-08,32.65,32.95,32.15,32.4,561712,18239623,317,-0.3
2020-01-09,32.75,34.3,32.55,34.3,1129106,37759005,738,1.9
2020-01-10,34.3,34.55,33.75,34.55,1295420,44246199,591,0.25
2020-01-13,33.0,33.5,32.1,32.7,1829100,59755555,774,-1.85
2020-01-14,32.9,33.0,32.7,32.75,370073,12144476,170,0.05
2020-01-15,33.1,33.1,32.75,32.85,338349,11118946,152,0.1
2020-01-16,32.75,32.8,32.2,32.3,369700,12042685,238,-0.55
2020-01-17,32.45,32.8,32.3,32.65,260355,8474087,163,0.35
2020-01-20,32.6,33.0,32.45,32.8,207108,6791884,162,0.15
2020-01-30,31.0,31.6,30.0,30.15,1110294,33937333,476,-2.65
2020-01-31,30.3,31.55,30.3,31.15,301952,9363212,169,1.0
2020-02-03,31.15,31.15,29.5,30.25,545498,16437013,255,-0.9
2020-02-04,30.6,30.6,30.2,30.35,282600,8572789,140,0.1
2020-02-05,30.45,30.5,29.9,30.05,266100,8023550,129,-0.3
2020-02-06,30.15,31.15,30.15,31.15,275174,8464507,125,1.1
2020-02-07,31.0,32.3,30.5,32.15,704600,22237650,286,1.0
2020-02-10,31.55,32.4,31.4,31.65,315999,10097568,155,-0.5
2020-02-11,31.65,32.25,31.65,31.9,159854,5120356,94,0.25
2020-02-12,32.5,32.95,32.3,32.45,335276,10945514,193,0.55
2020-02-13,32.55,32.65,31.85,32.1,384845,12423470,184,-0.35
2020-02-14,32.0,32.3,31.85,31.85,182304,5834502,82,-0.25
2020-02-17,31.65,31.85,31.3,31.45,204314,6438342,90,-0.4
2020-02-18,31.45,31.5,31.05,31.15,151404,4728364,81,-0.3
2020-02-19,31.2,31.35,31.0,31.25,74890,2333517,60,0.1
2020-02-20,31.35,31.35,31.1,31.15,87670,2736335,60,-0.1
2020-02-21,31.05,31.85,30.85,31.15,388714,12158234,140,0.0
2020-02-24,30.65,31.0,30.6,30.6,389937,11957527,191,-0.55
