date,open,high,low,close,volume,trading_money,trading_turnover,spread
2024-02-19,96.4,96.4,96.4,96.4,1395,134434,17,0.1
2024-02-20,96.5,96.5,96.5,96.5,2477,238944,19,0.1
2024-02-21,96.6,97.0,96.6,97.0,15940,1542118,24,0.5
2024-02-22,97.0,97.1,97.0,97.1,9542,925714,26,0.1
2024-02-23,96.7,97.1,96.7,97.1,12479,1210605,42,0.0
2024-02-26,96.8,96.8,96.7,96.8,7000,677100,5,-0.3
2024-02-27,96.7,97.2,96.7,97.2,68084,6596112,35,0.4
2024-02-29,96.7,97.2,96.7,97.2,12035,1167495,11,0.0
2024-03-01,97.2,97.2,97.2,97.2,15050,1462860,14,0.0
2024-03-04,97.2,97.2,97.2,97.2,27215,2645227,30,0.0
2024-03-05,97.0,97.2,97.0,97.2,23428,2276856,22,0.0
2024-03-06,97.0,97.2,97.0,97.1,23728,2303662,23,-0.1
2024-03-07,97.1,97.3,97.1,97.3,25839,2509907,42,0.2
2024-03-08,97.2,97.3,97.1,97.3,33077,3215552,38,0.0
2024-03-11,97.1,97.3,97.1,97.3,31776,3087272,22,0.0
2024-03-12,97.2,97.4,97.2,97.4,18050,1756850,18,0.1
2024-03-13,97.4,97.4,97.2,97.3,15759,1534042,23,-0.1
2024-03-14,97.1,97.3,97.1,97.2,10418,1012849,18,-0.1
2024-03-15,97.4,97.4,97.4,97.4,11429,1112469,19,0.2
2024-03-18,97.3,97.3,97.1,97.3,58150,5649157,29,-0.1
2024-03-19,97.3,97.3,97.3,97.3,16186,1574830,16,0.0
2024-03-20,97.5,97.5,97.3,97.5,9077,884384,10,0.2
2024-03-21,97.2,97.6,97.2,97.6,29651,2886638,25,0.1
2024-03-22,97.9,98.0,97.6,98.0,7357,719612,12,0.4
2024-03-25,97.9,97.9,97.8,97.8,11359,1111409,11,-0.2
2024-03-26,97.8,97.9,97.8,97.9,10446,1021825,18,0.1
2024-03-27,97.9,98.3,97.9,97.9,11264,1103366,11,0.0
2024-03-28,97.9,97.9,97.6,97.6,21204,2072516,13,-0.3
2024-03-29,97.6,98.2,97.6,98.2,11137,1088862,22,0.6
2024-04-01,98.0,98.1,97.9,98.0,13302,1303182,15,-0.2
2024-04-02,98.0,98.1,98.0,98.1,4220,413794,6,0.1
2024-04-03,0.0,0.0,0.0,0.0,651,63491,6,0.0
2024-04-08,97.5,97.8,97.5,97.8,5617,548838,17,0.0
2024-04-09,97.8,97.8,97.8,97.8,10474,1024184,11,0.0
2024-04-10,97.8,98.0,97.8,97.9,18054,1767561,18,0.1
2024-04-11,97.8,98.0,97.8,98.0,26030,2549734,20,0.1
2024-04-12,98.0,98.1,97.9,98.1,20355,1994212,20,0.1
2024-04-15,98.0,98.1,97.9,98.0,22220,2177260,39,-0.1
2024-04-16,97.9,97.9,97.9,97.9,13077,1280207,11,-0.1
2024-04-17,97.9,97.9,97.8,97.8,10622,1039144,14,-0.1
2024-04-18,97.2,97.9,97.2,97.7,16061,1569967,14,-0.1
2024-04-19,97.7,97.7,97.6,97.6,7111,694513,5,-0.1
2024-04-22,97.5,97.5,97.5,97.5,1366,133148,2,-0.1
2024-04-23,97.5,97.5,97.5,97.5,5000,487500,4,0.0
2024-04-24,97.5,97.9,97.5,97.9,2257,220456,8,0.4
2024-04-25,97.9,97.9,97.9,97.9,10014,980372,6,0.0
2024-04-26,97.9,97.9,97.9,97.9,8233,805847,8,0.0
2024-04-29,97.5,97.8,97.5,97.8,13400,1307409,11,-0.1
2024-04-30,97.8,97.9,97.8,97.9,9241,904452,13,0.1
2024-05-02,97.9,97.9,97.9,97.9,3000,293700,3,0.0
2024-05-03,98.0,98.0,97.9,97.9,6000,587900,6,0.0
2024-05-06,97.8,98.4,97.8,98.4,4307,421822,10,0.5
2024-05-07,98.3,98.4,98.3,98.4,9388,923321,16,0.0
2024-05-08,98.4,98.4,98.4,98.4,3120,306956,9,0.0
2024-05-09,98.4,98.5,98.4,98.5,34427,3387977,25,0.1
2024-05-10,98.5,98.6,98.5,98.5,8265,814261,12,0.0
2024-05-13,98.5,98.6,98.5,98.6,7184,707765,14,0.1
2024-05-14,98.6,98.6,98.6,98.6,4025,396852,5,0.0
2024-05-15,98.6,98.8,98.6,98.8,8393,828383,16,0.2
2024-05-16,98.8,98.9,98.8,98.9,11396,1125670,34,0.1
2024-05-17,98.9,98.9,98.8,98.8,13003,1285494,6,-0.1
2024-05-20,98.8,98.8,98.8,98.8,6776,668925,4,0.0
2024-05-21,97.9,98.8,97.9,98.8,6347,626179,9,0.0
2024-05-22,0.0,0.0,0.0,0.0,1560,153034,13,0.0
2024-05-23,98.7,98.9,98.6,98.8,18178,1795209,19,0.0
2024-05-24,98.8,98.9,98.8,98.9,17066,1686893,15,0.1
2024-05-27,98.9,99.0,98.9,99.0,9390,929172,19,0.1
2024-05-28,99.0,99.0,98.9,99.0,23166,2293283,23,0.0
2024-05-29,99.0,99.0,98.9,98.9,16066,1590174,13,-0.1
2024-05-30,99.0,99.0,98.9,98.9,16199,1602832,21,0.0
2024-05-31,99.0,99.1,99.0,99.1,20154,1994689,54,0.2
2024-06-03,99.1,99.1,99.1,99.1,4392,434578,8,0.0
2024-06-04,99.1,99.2,99.1,99.2,12729,1261863,20,0.1
2024-06-05,99.2,99.2,99.1,99.2,12191,1208685,18,0.0
2024-06-06,99.2,99.3,99.2,99.3,9170,909903,18,0.1
2024-06-07,99.4,99.4,99.3,99.4,22618,2247358,27,0.1
2024-06-11,99.4,99.4,98.8,98.8,3203,317734,10,-0.6
2024-06-12,98.8,98.8,98.8,98.8,1452,143371,17,0.0
2024-06-13,98.6,99.0,98.6,99.0,3443,340118,29,0.2
2024-06-14,98.5,99.2,98.5,99.1,5127,507642,10,0.1
2024-06-17,99.0,99.1,98.8,99.1,4654,460520,22,0.0
2024-06-18,0.0,0.0,0.0,0.0,465,45956,6,0.0
2024-06-19,98.9,98.9,98.9,98.9,12115,1198168,12,0.0
2024-06-20,98.9,98.9,98.9,98.9,3100,306588,7,0.0
2024-06-21,0.0,0.0,0.0,0.0,5,494,1,0.0
2024-06-24,98.9,98.9,98.9,98.9,11130,1100756,7,0.0
2024-06-25,98.9,98.9,98.9,98.9,1044,103242,2,0.0
2024-06-26,99.0,99.1,98.9,99.1,10695,1059541,15,0.2
2024-06-27,99.0,99.0,98.9,99.0,30078,2976622,13,-0.1
2024-06-28,99.0,99.1,99.0,99.1,5183,513217,5,0.1
2024-07-01,98.9,99.9,98.9,99.9,10137,1007689,14,0.8
2024-07-02,99.2,99.2,99.1,99.1,6000,595100,2,-0.8
