date,open,high,low,close,volume,trading_money,trading_turnover,spread
2024-02-19,96.0,96.0,93.6,93.6,70799,6668304,107,0.1
2024-02-20,93.5,93.7,92.3,92.4,53040,4923727,123,-1.2
2024-02-21,93.8,94.9,92.8,93.5,36814,3457275,60,1.1
2024-02-22,93.5,94.7,93.0,93.1,59638,5575918,81,-0.4
2024-02-23,94.0,94.5,92.7,93.5,66037,6189027,102,0.4
2024-02-26,93.3,95.0,93.3,94.1,74122,6985698,101,0.6
2024-02-27,94.2,96.6,93.7,96.4,108563,10287264,156,2.3
2024-02-29,95.2,99.5,95.0,97.4,90153,8693127,190,1.0
2024-03-01,98.8,102.5,98.7,102.0,232889,23393168,344,4.6
2024-03-04,102.5,105.5,100.0,104.0,293032,30168798,889,2.0
2024-03-05,103.0,103.0,101.0,103.0,142040,14494696,1023,-1.0
2024-03-06,102.5,102.5,100.0,101.0,187243,18935296,252,-2.0
2024-03-07,101.0,102.0,100.0,100.0,103347,10415087,169,-1.0
2024-03-08,100.5,101.0,99.5,100.0,122306,12250441,149,0.0
2024-03-11,100.5,102.5,100.5,102.5,92538,9406301,129,2.5
2024-03-12,103.0,103.0,101.0,102.0,71015,7232319,271,-0.5
2024-03-13,101.5,102.0,100.0,101.0,108823,10982750,138,-1.0
2024-03-14,101.5,103.0,101.5,102.0,107076,10946360,160,1.0
2024-03-15,102.0,102.5,101.5,102.5,79769,8139502,116,0.5
2024-03-18,102.5,103.5,102.0,102.5,67243,6915049,134,0.0
2024-03-19,102.0,102.5,102.0,102.0,87872,8983568,122,-0.5
2024-03-20,101.5,103.0,101.5,102.0,156446,15970935,187,0.0
2024-03-21,96.3,99.0,96.3,98.1,144336,14165902,198,0.0
2024-03-22,98.5,98.9,96.3,96.3,77916,7590824,131,-1.8
2024-03-25,97.5,97.5,96.0,96.4,55981,5408011,104,0.1
2024-03-26,96.4,96.4,94.5,94.5,89223,8491196,186,-1.9
2024-03-27,94.5,95.5,94.2,94.7,41017,3885491,70,0.2
2024-03-28,95.0,95.9,94.8,94.8,31845,3031541,63,0.1
2024-03-29,94.8,96.3,94.8,95.3,18531,1770896,29,0.5
2024-04-01,96.0,97.3,95.8,96.1,38695,3721587,56,0.8
2024-04-02,97.1,97.1,94.5,95.9,55565,5318423,88,-0.2
2024-04-03,96.7,96.7,94.5,94.9,39823,3795676,61,-1.0
2024-04-08,96.1,96.1,93.7,93.7,63755,6016754,114,-1.2
2024-04-09,94.5,95.7,93.4,93.7,68488,6422997,98,0.0
2024-04-10,93.7,93.8,93.0,93.0,73058,6820780,116,-0.7
2024-04-11,93.2,93.2,91.0,91.1,101956,9335171,194,-1.9
2024-04-12,90.9,90.9,90.0,90.8,66693,6027773,164,-0.3
2024-04-15,90.2,92.0,90.0,91.1,50133,4551739,80,0.3
2024-04-16,91.0,91.0,87.5,88.0,86073,7674313,171,-3.1
2024-04-17,90.0,90.4,88.8,89.8,27161,2442945,57,1.8
2024-04-18,89.8,90.5,89.5,90.4,30404,2740618,38,0.6
2024-04-19,90.4,90.7,87.7,88.7,29133,2585319,72,-1.7
2024-04-22,90.0,90.0,88.6,88.9,20654,1842192,42,0.2
2024-04-23,89.0,89.0,88.6,88.9,8983,799126,24,0.0
2024-04-24,88.7,89.5,88.7,89.5,7840,698499,27,0.6
2024-04-25,89.3,89.5,89.2,89.5,13806,1233339,38,0.0
2024-04-26,90.0,90.0,89.3,89.4,16286,1458014,29,-0.1
2024-04-29,89.5,91.0,89.5,90.0,14844,1336024,33,0.6
2024-04-30,90.0,90.0,89.1,89.4,31232,2791480,46,-0.6
2024-05-02,89.5,90.6,89.1,90.0,25598,2295129,45,0.6
2024-05-03,90.0,90.4,90.0,90.0,18550,1670325,34,0.0
2024-05-06,89.8,89.9,89.2,89.5,21704,1943985,33,-0.5
2024-05-07,89.6,91.3,89.3,90.0,35278,3166852,51,0.5
2024-05-08,90.0,90.5,89.4,89.4,12114,1088715,18,-0.6
2024-05-09,89.3,89.3,88.8,88.8,30182,2688951,39,-0.6
2024-05-10,88.8,89.8,88.7,88.7,13179,1174538,34,-0.1
2024-05-13,88.6,88.7,88.3,88.3,27228,2411267,32,-0.4
2024-05-14,88.3,88.7,88.3,88.5,11324,1002287,21,0.2
2024-05-15,88.6,88.6,87.9,87.9,34690,3059267,56,-0.6
2024-05-16,87.9,90.4,87.9,90.4,23188,2051331,40,2.5
2024-05-17,88.6,89.5,88.5,89.4,17922,1594456,50,-1.0
2024-05-20,89.4,90.4,88.3,89.4,14927,1332848,35,0.0
2024-05-21,89.4,89.4,89.1,89.1,3546,317146,19,-0.3
2024-05-22,89.1,89.1,88.3,88.4,28090,2488999,44,-0.7
2024-05-23,88.4,88.4,88.0,88.0,23309,2054299,47,-0.4
2024-05-24,88.0,88.1,87.3,87.3,23546,2063699,33,-0.7
2024-05-27,87.3,87.3,86.4,86.4,61682,5353895,93,-0.9
2024-05-28,86.4,86.4,85.0,85.0,119491,10209521,234,-1.4
2024-05-29,85.0,85.0,84.7,84.8,40891,3471701,69,-0.2
2024-05-30,84.6,84.9,84.5,84.5,41700,3529594,107,-0.3
2024-05-31,84.2,85.2,84.2,84.8,27581,2338099,77,0.3
2024-06-03,84.6,84.6,83.9,83.9,70764,5961484,142,-0.9
2024-06-04,83.8,83.8,82.6,83.0,76463,6341778,154,-0.9
2024-06-05,81.5,82.9,81.0,81.6,73571,6017965,174,-1.4
2024-06-06,81.0,81.1,80.0,80.0,119669,9644225,264,-1.6
2024-06-07,79.3,80.5,79.3,80.5,67911,5415398,124,0.5
2024-06-11,80.9,81.1,79.9,79.9,48720,3916616,62,-0.6
2024-06-12,80.1,80.4,80.0,80.0,22212,1778724,41,0.1
2024-06-13,80.0,80.0,79.4,80.0,44868,3573999,89,0.0
2024-06-14,79.9,79.9,79.5,79.5,17071,1361209,54,-0.5
2024-06-17,79.4,79.4,77.9,77.9,77039,6040917,190,-1.6
2024-06-18,77.9,77.9,76.5,76.5,94862,7292622,235,-1.4
2024-06-19,76.5,77.4,76.3,77.3,36237,2782628,83,0.8
2024-06-20,77.3,77.3,77.0,77.2,23825,1838936,63,-0.1
2024-06-21,77.0,77.0,76.2,76.6,58925,4508845,134,-0.6
2024-06-24,76.4,77.0,76.1,76.9,38390,2938516,83,0.3
2024-06-25,76.8,77.4,76.8,77.4,30272,2332952,98,0.5
2024-06-26,77.4,78.9,77.4,78.9,51571,4049678,94,1.5
2024-06-27,78.5,78.6,78.3,78.3,15996,1255302,35,-0.6
2024-06-28,78.5,78.5,78.2,78.4,9016,707146,35,0.1
