date,open,high,low,close,volume,trading_money,trading_turnover,spread
2024-02-19,43.0,43.1,42.5,42.8,348736,14921151,317,0.3
2024-02-20,42.8,43.05,42.0,42.7,641500,27261137,473,-0.1
2024-02-21,43.2,43.4,42.3,43.15,758121,32600096,461,0.45
2024-02-22,43.2,43.45,42.25,43.0,368719,15867477,335,-0.15
2024-02-23,43.2,45.4,43.2,44.55,2529653,113283811,1842,1.55
2024-02-26,45.45,45.5,44.0,45.05,848181,37995658,883,0.5
2024-02-27,45.6,45.8,44.15,44.5,997980,44938378,742,-0.55
2024-02-29,45.85,48.1,45.25,46.5,3893183,182819157,2977,2.0
2024-03-01,46.5,46.5,45.65,45.9,1072474,49373592,1193,-0.6
2024-03-04,47.85,47.85,46.6,47.0,1373066,64787626,1063,1.1
2024-03-05,47.7,51.7,47.55,51.7,4899733,245694342,3123,4.7
2024-03-06,51.7,54.2,50.2,52.4,5961958,310587357,4846,0.7
2024-03-07,52.0,52.0,48.65,48.8,2947806,147521902,2265,-3.6
2024-03-08,48.55,48.8,46.15,46.8,1576477,74470498,1279,-2.0
2024-03-11,46.7,47.5,46.3,46.85,574996,26981946,633,0.05
2024-03-12,47.3,51.5,47.2,51.5,3006626,152160392,1842,4.65
2024-03-13,50.9,52.6,48.8,49.0,2937723,147822542,2345,-2.5
2024-03-14,49.0,49.5,47.35,48.45,861126,41610142,699,-0.55
2024-03-15,48.45,49.7,47.7,47.75,1412326,68385981,1012,-0.7
2024-03-18,47.9,48.35,47.2,48.35,839422,40023830,672,0.6
2024-03-19,48.4,49.6,48.3,48.65,605360,29614193,584,0.3
2024-03-20,48.7,49.05,48.4,48.5,658853,32046187,519,-0.15
2024-03-21,48.8,49.5,48.6,48.85,478223,23425525,396,0.35
2024-03-22,49.7,49.7,48.45,48.45,424052,20679473,347,-0.4
2024-03-25,48.75,49.25,48.45,48.5,474228,23097422,384,0.05
2024-03-26,48.8,48.8,47.5,47.6,826097,39656034,713,-0.9
2024-03-27,47.4,47.95,47.35,47.6,262297,12508723,292,0.0
2024-03-28,47.75,48.2,47.2,48.05,357110,17022646,327,0.45
2024-03-29,47.8,48.35,47.45,47.45,262872,12535849,236,-0.6
2024-04-01,47.55,47.9,47.55,47.55,195068,9312950,230,0.1
2024-04-02,47.65,47.75,47.0,47.4,475441,22467722,452,-0.15
2024-04-03,47.05,47.35,46.75,47.1,346937,16309302,359,-0.3
2024-04-08,47.0,47.15,46.75,46.75,396051,18591255,570,-0.35
2024-04-09,46.7,47.2,46.1,46.3,474301,22002828,540,-0.45
2024-04-10,46.3,47.25,46.3,46.3,417067,19527271,442,0.0
2024-04-11,46.15,46.4,45.7,46.05,313718,14449447,435,-0.25
2024-04-12,45.95,46.6,45.95,46.15,197044,9110496,265,0.1
2024-04-15,46.0,46.15,45.45,45.6,369937,16903474,380,-0.55
2024-04-16,45.4,45.4,44.05,44.05,511791,22735544,478,-1.55
2024-04-17,44.1,45.5,44.1,45.5,263982,11861676,317,1.45
2024-04-18,45.15,45.5,45.0,45.15,127510,5762535,174,-0.35
2024-04-19,45.05,45.1,43.5,44.1,427158,18879696,364,-1.05
2024-04-22,44.05,44.6,43.5,43.5,234405,10333366,312,-0.6
2024-04-23,43.6,44.3,43.5,43.65,193199,8441871,170,0.15
2024-04-24,44.25,45.25,44.0,45.0,270413,12114724,235,1.35
2024-04-25,44.55,44.9,44.45,44.6,126568,5650616,125,-0.4
2024-04-26,44.9,45.1,44.4,44.45,158420,7084244,215,-0.15
2024-04-29,44.9,45.15,44.7,44.75,155449,6970911,179,0.3
2024-04-30,44.8,44.85,44.6,44.6,118246,5286494,125,-0.15
2024-05-02,44.9,45.3,44.55,45.1,217076,9772783,181,0.5
2024-05-03,45.3,45.45,44.9,45.0,155107,6985907,141,-0.1
2024-05-06,45.2,45.3,45.0,45.15,158419,7154036,132,0.15
2024-05-07,45.3,45.9,45.15,45.75,203059,9227970,214,0.6
2024-05-08,46.0,47.2,46.0,46.4,650286,30380261,582,0.65
2024-05-09,46.85,47.35,46.7,46.85,512419,24087648,477,0.45
2024-05-10,46.95,47.05,46.6,46.6,218729,10232840,205,-0.25
2024-05-13,46.8,46.85,46.35,46.7,175182,8157766,336,0.1
2024-05-14,46.8,47.6,46.55,47.25,275476,12992543,258,0.55
2024-05-15,47.45,48.1,47.45,47.7,298746,14270377,231,0.45
2024-05-16,48.9,48.9,47.35,48.15,757076,36381308,599,0.45
2024-05-17,48.9,50.2,48.75,50.1,2095923,103979574,1590,1.95
2024-05-20,51.2,52.0,50.4,50.8,2266185,116183286,1808,0.7
2024-05-21,51.0,52.3,50.5,52.0,1634424,84158497,1214,1.2
2024-05-22,52.2,52.4,51.0,52.0,1198911,61890559,828,0.0
2024-05-23,52.0,56.0,51.0,52.8,6334286,339830446,5166,0.8
2024-05-24,51.8,55.8,51.5,54.5,4884423,265842059,3768,1.7
2024-05-27,54.7,59.9,54.5,59.9,5010323,289270284,3417,5.4
2024-05-28,62.3,63.1,57.3,60.3,7572903,451100941,5611,0.4
2024-05-29,60.7,61.2,58.9,59.0,2667417,160107261,1990,-1.3
2024-05-30,58.1,61.6,58.1,59.0,2559104,153695362,2088,0.0
2024-05-31,59.5,60.5,58.2,58.5,1496575,88730633,1298,-0.5
2024-06-03,61.5,64.3,61.4,62.9,6467117,411789388,4012,4.4
2024-06-04,66.8,69.1,66.1,69.1,4849051,332079988,2102,6.2
2024-06-05,71.9,73.6,66.2,66.9,17036377,1181737123,10692,-2.2
2024-06-06,69.2,69.2,64.5,65.9,3426469,227018845,2760,-1.0
2024-06-07,65.1,65.1,62.0,62.1,3005668,189144038,2244,-3.8
2024-06-11,61.0,61.2,57.5,59.3,2570744,151790776,1872,-2.8
2024-06-12,59.3,59.5,58.0,58.9,1313551,77154184,1044,-0.4
2024-06-13,60.0,62.0,59.2,61.7,2633733,160318094,2453,2.8
2024-06-14,65.0,67.8,62.8,63.4,14676727,961327603,8381,1.7
2024-06-17,62.0,63.3,61.6,61.8,1914774,118801442,1361,-1.6
2024-06-18,62.5,64.5,61.6,63.9,2479970,157235094,1791,2.1
2024-06-19,64.0,64.5,62.0,62.2,1500043,94452964,1388,-1.7
2024-06-20,61.6,63.2,61.6,62.5,600228,37524600,459,0.3
2024-06-21,62.1,62.6,61.4,62.0,780970,48295457,628,-0.5
2024-06-24,61.5,61.6,59.2,59.2,1192213,71563723,1029,-2.8
2024-06-25,58.8,60.3,58.0,60.2,647195,38316978,497,1.0
2024-06-26,60.2,61.2,59.4,59.6,549709,32984674,553,-0.6
2024-06-27,59.6,60.0,58.2,58.3,576665,33840819,475,-1.3
2024-06-28,58.2,59.5,58.2,58.3,853635,50044701,623,0.0
2024-07-01,58.3,58.9,58.0,58.1,449557,26220116,409,-0.2
2024-07-02,58.7,58.7,57.8,58.5,433969,25234452,414,0.4
2024-07-03,58.8,60.0,58.8,59.4,789677,46864986,564,0.9
2024-07-04,60.0,60.0,59.1,59.5,424641,25221669,349,0.1
2024-07-05,60.9,62.9,60.2,62.4,1658138,102273640,1272,2.9
2024-07-08,62.8,63.2,61.5,61.5,1217763,75825033,1236,-0.9
2024-07-09,61.5,61.6,59.1,60.0,634463,38206422,930,-1.5
2024-07-10,60.0,60.7,59.4,59.4,400662,23997164,480,-0.6
2024-07-11,59.9,62.4,59.5,61.2,1263956,77621691,866,1.8
2024-07-12,60.5,61.5,60.1,61.1,430994,26189331,424,-0.1
2024-07-15,61.2,61.5,60.0,60.3,621932,37769445,389,-0.8
2024-07-16,60.3,61.3,59.5,61.1,510557,30748839,410,0.8
2024-07-17,61.2,62.0,60.8,61.1,610801,37447714,485,0.0
2024-07-18,59.0,59.4,57.8,58.5,409300,23971835,493,0.0
2024-07-19,58.5,58.5,55.4,55.5,804243,45478401,610,-3.0
2024-07-22,54.8,55.3,53.2,53.9,782214,42047315,556,-1.6
2024-07-23,54.6,55.2,54.0,54.8,243724,13279874,209,0.9
2024-07-26,53.2,53.2,51.6,52.6,387508,20300044,471,-2.2
2024-07-29,53.0,53.1,51.3,51.6,423091,21900681,296,-1.0
2024-07-30,52.4,53.0,51.5,52.9,242816,12700147,195,1.3
2024-07-31,53.0,53.1,52.4,52.6,172161,9084821,242,-0.3
2024-08-01,53.0,54.4,53.0,53.8,237909,12803529,217,1.2
2024-08-02,52.7,53.4,51.5,52.0,303789,15910979,304,-1.8
2024-08-05,50.4,50.7,46.85,46.85,808462,38589842,761,-5.15
2024-08-06,47.25,47.95,43.0,46.5,650043,29555430,531,-0.35
2024-08-07,47.6,49.7,47.5,49.6,443128,21799596,464,3.1
2024-08-08,49.0,49.25,48.3,48.5,224834,10956012,567,-1.1
