date,open,high,low,close,volume,trading_money,trading_turnover,spread
2024-02-26,151.9,152.0,149.5,150.0,37079,5565142,102,-1.81
2024-02-27,150.09,152.0,149.5,151.5,6320,951859,42,0.52
2024-02-29,150.61,152.0,149.5,151.0,17865,2694776,50,0.23
2024-03-01,150.84,154.0,150.0,152.5,44592,6781586,95,1.24
2024-03-04,152.08,159.0,149.5,153.5,108248,16601283,184,1.28
2024-03-05,153.36,154.0,150.0,151.5,22619,3413347,124,-2.45
2024-03-06,150.91,152.0,149.0,152.0,12325,1855960,44,-0.32
2024-03-07,150.59,152.5,149.0,150.5,35701,5352891,62,-0.65
2024-03-08,149.94,151.5,148.5,150.0,24454,3650873,54,-0.64
2024-03-11,149.3,151.5,148.0,150.5,10042,1496793,42,-0.25
2024-03-12,149.05,151.0,140.5,147.0,98288,14350298,169,-3.05
2024-03-13,146.0,148.0,144.0,147.5,30225,4394477,90,-0.61
2024-03-14,145.39,148.0,144.5,148.0,1390,205467,25,2.43
2024-03-15,147.82,149.0,144.5,147.5,22111,3222959,65,-2.06
2024-03-18,145.76,148.0,145.5,146.5,12100,1770371,40,0.55
2024-03-19,146.31,148.0,139.0,142.0,36503,5227037,77,-3.12
2024-03-20,143.19,145.0,140.0,144.5,16186,2291723,53,-1.6
2024-03-21,141.59,143.5,140.5,142.0,10079,1434691,34,0.75
2024-03-22,142.34,144.5,142.0,143.0,6083,868597,47,0.45
2024-03-25,142.79,144.5,142.0,144.5,8324,1194611,26,0.72
2024-03-26,143.51,144.5,140.0,142.0,19700,2780020,68,-2.39
2024-03-27,141.12,141.5,138.5,140.5,46576,6511212,103,-1.32
2024-03-28,139.8,140.5,138.5,139.0,11226,1563456,57,-0.53
2024-03-29,139.27,140.5,133.5,135.5,84925,11494128,189,-3.93
2024-04-01,135.34,135.5,130.0,134.0,63589,8413542,139,-3.03
2024-04-02,132.31,134.5,132.0,134.5,16812,2236595,60,0.73
2024-04-03,133.04,135.0,131.0,134.0,3942,521050,31,-0.86
2024-04-08,132.18,144.5,133.0,142.5,56193,7777059,109,6.22
2024-04-09,138.4,145.0,138.5,141.0,30646,4331589,64,2.94
2024-04-10,141.34,143.5,140.0,143.5,8558,1216021,41,0.75
2024-04-11,142.09,143.0,138.0,140.5,10206,1430004,50,-1.98
2024-04-12,140.11,142.0,139.0,142.0,174,24585,8,1.18
2024-04-15,141.29,142.5,138.5,140.0,9502,1322163,31,-2.14
2024-04-16,139.15,141.0,134.5,136.0,23430,3192140,76,-2.91
2024-04-17,136.24,137.0,134.5,137.0,12273,1664724,38,-0.6
2024-04-18,135.64,139.0,133.5,136.5,6883,928588,23,-0.73
2024-04-19,134.91,139.0,133.5,136.5,19525,2635881,48,0.09
2024-04-22,135.0,136.0,132.5,133.0,21013,2796326,51,-1.92
2024-04-23,133.08,134.5,132.5,133.5,10170,1356274,23,0.28
2024-04-24,133.36,134.5,132.0,134.0,12729,1694851,31,-0.21
2024-04-25,133.15,135.5,132.0,133.5,8864,1176285,34,-0.45
2024-04-26,132.7,135.0,132.5,134.0,31542,4194827,50,0.29
2024-04-29,132.99,135.0,133.0,135.0,5565,745570,30,0.98
2024-04-30,133.97,140.0,133.5,139.0,22476,3072685,54,2.74
2024-05-02,136.71,142.0,138.0,140.0,30916,4326941,64,3.25
2024-05-03,139.96,141.0,139.0,141.0,10618,1485052,32,-0.1
2024-05-06,139.86,141.5,140.5,141.0,1424,200307,21,0.81
2024-05-07,140.67,141.5,138.5,140.5,8314,1162066,26,-0.9
2024-05-08,139.77,140.5,139.0,140.5,5161,721924,25,0.11
2024-05-09,139.88,141.0,139.0,141.0,2884,403543,16,0.04
2024-05-10,139.92,141.5,139.5,141.0,2973,415248,12,-0.25
2024-05-13,139.67,140.5,138.5,140.0,5640,783705,22,-0.72
2024-05-14,138.95,141.0,138.0,139.5,14456,2015598,24,0.48
2024-05-15,139.43,139.5,137.0,138.5,12383,1707918,55,-1.51
2024-05-16,137.92,140.5,137.5,140.0,17187,2394540,27,1.4
2024-05-17,139.32,140.5,137.5,140.5,9379,1298202,22,-0.9
2024-05-20,138.42,140.5,137.5,140.0,8034,1112291,28,0.03
2024-05-21,138.45,140.5,137.0,140.0,9568,1314854,40,-1.03
2024-05-22,137.42,139.5,136.5,139.5,6656,916861,29,0.33
2024-05-23,137.75,136.0,128.0,129.0,260756,33760724,495,-8.28
2024-05-24,129.47,129.0,125.5,127.5,152033,19295093,278,-2.56
2024-05-27,126.91,130.5,125.0,128.5,19398,2479320,83,0.9
2024-05-28,127.81,129.5,127.0,128.5,19975,2553946,48,0.05
2024-05-29,127.86,129.5,127.5,129.0,37260,4797470,72,0.9
2024-05-30,128.76,129.5,126.5,129.0,6049,773095,29,-0.95
2024-05-31,127.81,129.5,127.0,129.5,4740,609808,39,0.84
2024-06-03,128.65,130.0,127.0,128.0,14948,1912837,49,-0.68
2024-06-04,127.97,129.5,127.0,129.0,13518,1738858,25,0.66
2024-06-05,128.63,130.0,126.5,127.0,29027,3709984,66,-0.82
2024-06-06,127.81,129.5,127.0,128.5,2539,324597,35,0.03
2024-06-07,127.84,128.0,126.0,127.0,21741,2751673,88,-1.27
2024-06-11,126.57,129.0,122.0,124.0,45517,5706720,151,-1.19
2024-06-12,125.38,125.0,122.5,124.5,31294,3851219,104,-2.31
2024-06-13,123.07,123.5,121.0,122.0,32719,3990831,112,-1.1
2024-06-14,121.97,125.0,121.0,125.0,28376,3508000,65,1.66
2024-06-17,123.63,125.5,120.5,121.5,38713,4720988,103,-1.68
2024-06-18,121.95,123.0,121.0,121.0,10794,1313344,31,-0.28
2024-06-19,121.67,122.5,120.0,121.5,42319,5106193,115,-1.01
2024-06-20,120.66,123.0,120.0,121.5,11198,1354603,54,0.31
2024-06-21,120.97,123.0,121.0,122.5,15971,1948331,40,1.02
2024-06-24,121.99,122.5,120.0,121.0,29699,3583264,83,-1.34
2024-06-25,120.65,122.0,119.5,121.5,5420,653937,39,0.0
2024-06-26,120.65,122.0,120.0,122.0,18288,2210870,37,0.24
2024-06-27,120.89,122.0,120.0,121.0,20719,2502802,59,-0.09
2024-06-28,120.8,121.5,120.0,121.5,13908,1681468,30,0.1
2024-07-01,120.9,122.0,119.5,120.5,46906,5661193,81,-0.21
2024-07-02,120.69,121.5,119.0,120.0,9964,1192754,53,-0.98
2024-07-03,119.71,121.0,119.0,120.5,15677,1875177,54,-0.1
2024-07-04,119.61,121.5,117.5,118.0,35563,4221682,123,-0.9
2024-07-05,118.71,120.0,117.0,119.0,11632,1380167,64,-0.06
2024-07-08,118.65,120.0,117.0,118.0,39838,4683650,132,-1.08
2024-07-09,117.57,118.5,116.5,118.5,45092,5296336,83,-0.11
2024-07-10,117.46,120.0,116.0,119.0,32810,3899683,75,1.4
2024-07-11,118.86,119.0,117.0,118.5,17211,2027163,89,-1.08
2024-07-12,117.78,119.5,117.0,119.5,8545,1007413,72,0.12
2024-07-15,117.9,119.5,116.5,117.5,9860,1155830,46,-0.68
2024-07-16,117.22,118.5,117.0,118.5,5478,646625,28,0.82
2024-07-17,118.04,119.5,115.5,117.0,53430,6212952,125,-1.76
2024-07-18,116.28,117.5,115.0,117.0,20020,2325001,56,-0.15
2024-07-19,116.13,117.5,114.5,115.0,10934,1264171,70,-0.51
2024-07-22,115.62,116.0,112.5,112.5,19481,2218530,85,-1.74
2024-07-23,113.88,113.5,110.0,112.5,53670,5987575,122,-2.32
2024-07-26,111.56,112.0,108.5,111.0,30173,3309851,96,-1.86
2024-07-29,109.7,111.5,107.5,109.5,17628,1917701,57,-0.91
2024-07-30,108.79,109.5,107.0,109.0,6817,740441,22,-0.17
2024-07-31,108.62,109.0,105.0,106.5,33158,3530548,151,-2.14
2024-08-01,106.48,107.5,105.0,107.5,23321,2478981,59,-0.18
2024-08-02,106.3,110.5,105.5,110.0,48560,5253450,68,1.88
2024-08-05,108.18,110.0,103.5,106.0,56680,5999303,90,-2.33
2024-08-06,105.85,106.5,102.5,104.0,13691,1420432,49,-2.1
2024-08-07,103.75,107.5,102.5,107.5,6516,693474,25,2.68
2024-08-08,106.43,108.0,105.5,106.0,4659,494336,17,-0.33
2024-08-09,106.1,109.0,106.0,109.0,9725,1046446,42,1.5
2024-08-12,107.6,109.5,106.0,108.0,7628,832129,22,1.49
2024-08-13,109.09,107.5,104.5,106.5,6683,709650,24,-2.9
2024-08-14,106.19,107.5,104.5,107.5,7061,746162,27,-0.52
2024-08-15,105.67,109.5,105.0,108.0,2421,258404,13,1.06
2024-08-16,106.73,108.0,105.0,108.0,2360,251503,21,-0.16
2024-08-19,106.57,108.5,105.5,108.5,4569,490458,21,0.77
2024-08-20,107.34,109.0,105.5,108.0,2308,245874,12,-0.81
2024-08-21,106.53,108.5,105.5,108.5,2321,246549,13,-0.3
2024-08-22,106.23,109.0,106.5,109.0,3213,347044,13,1.78
2024-08-23,108.01,109.0,107.0,109.0,11098,1193547,16,-0.46
2024-08-26,107.55,110.5,108.0,110.5,10862,1191610,32,2.15
2024-08-27,109.7,111.0,108.5,110.5,9676,1067614,29,0.64
2024-08-28,110.34,112.5,109.5,112.5,14746,1641298,36,0.96
2024-08-29,111.3,113.5,110.5,113.0,6127,691456,29,1.55
2024-08-30,112.85,114.0,112.5,113.0,8265,936501,20,0.46
2024-09-02,113.31,113.5,111.0,113.0,11050,1244150,13,-0.72
2024-09-03,112.59,112.0,111.0,112.0,6640,741560,8,-0.91
2024-09-04,111.68,111.5,108.5,111.0,32600,3584651,46,-1.72
2024-09-05,109.96,109.0,108.0,108.5,2397,259584,13,-1.66
2024-09-06,108.3,114.0,108.0,112.0,24574,2746137,44,3.45
2024-09-09,111.75,112.5,111.5,112.0,3177,354824,11,-0.06
2024-09-10,111.69,112.0,110.0,110.0,3770,418377,10,-0.71
2024-09-11,110.98,110.5,109.5,109.5,298,32634,6,-1.47
2024-09-12,109.51,114.0,109.5,112.5,826,91141,9,0.83
2024-09-13,110.34,112.5,109.5,112.0,10371,1150342,15,0.58
2024-09-16,110.92,112.5,110.0,112.5,143,16060,5,1.39
2024-09-18,112.31,112.0,109.5,112.0,11572,1282070,18,-1.52
2024-09-19,110.79,112.0,108.5,110.5,27561,3010922,38,-1.54
2024-09-20,109.25,111.0,108.5,111.0,2509,276353,8,0.89
2024-09-23,110.14,110.5,108.5,110.5,21182,2320959,19,-0.57
2024-09-24,109.57,109.5,108.5,109.0,8032,873783,18,-0.78
2024-09-25,108.79,111.5,107.5,111.0,8356,907848,20,-0.14
2024-09-26,108.65,111.5,108.5,109.0,7181,794101,22,1.93
2024-09-27,110.58,111.0,108.5,110.5,4763,525310,18,-0.29
2024-09-30,110.29,110.5,107.5,108.5,37174,4041866,52,-1.56
2024-10-01,108.73,111.5,108.5,111.0,28455,3132465,22,1.35
2024-10-04,110.08,111.0,109.5,111.0,3408,374721,18,-0.13
2024-10-07,109.95,111.5,109.5,111.0,28278,3110343,32,0.04
2024-10-08,109.99,111.0,109.0,110.0,27873,3061085,52,-0.17
2024-10-09,109.82,111.0,109.0,111.0,18151,2002224,30,0.49
2024-10-11,110.31,111.5,109.5,111.0,14666,1617912,25,0.01
2024-10-14,110.32,111.5,109.0,110.0,22170,2430833,28,-0.67
2024-10-15,109.65,111.0,109.0,110.5,7153,784180,19,-0.02
2024-10-16,109.63,110.5,109.0,110.0,1874,205318,18,-0.07
2024-10-17,109.56,110.5,109.0,110.0,5540,607746,17,0.14
2024-10-18,109.7,111.0,109.0,109.5,2286,249547,15,-0.54
2024-10-21,109.16,110.5,108.5,110.5,28393,3104534,22,0.18
2024-10-22,109.34,110.5,109.0,109.0,11644,1277971,17,0.41
2024-10-23,109.75,111.0,109.0,110.5,19572,2146527,25,-0.08
2024-10-24,109.67,110.5,109.5,110.5,7464,819821,11,0.17
2024-10-25,109.84,112.0,109.5,110.5,11291,1240822,12,0.05
2024-10-28,109.89,111.0,109.0,110.0,13728,1510383,23,0.13
2024-10-29,110.02,110.5,109.0,110.5,8122,887642,15,-0.73
2024-10-30,109.29,110.5,109.0,110.0,22328,2446163,26,0.27
2024-11-01,109.56,110.5,109.0,110.0,2794,306708,20,0.21
2024-11-04,109.77,110.5,109.0,109.0,25108,2744923,25,-0.45
2024-11-05,109.32,111.0,108.0,108.0,31437,3423592,35,-0.42
2024-11-06,108.9,109.0,108.5,108.5,12672,1378197,15,-0.14
2024-11-07,108.76,109.5,108.5,109.0,8340,910162,21,0.37
2024-11-08,109.13,110.0,108.5,109.0,6046,658013,11,-0.3
2024-11-11,108.83,110.0,108.0,110.0,4497,487232,13,-0.48
2024-11-12,108.35,110.0,107.0,108.0,39001,4214797,61,-0.28
2024-11-13,108.07,107.5,105.5,107.5,17281,1847765,45,-1.15
2024-11-14,106.92,107.5,104.5,104.5,13744,1449661,41,-1.44
2024-11-15,105.48,107.5,103.0,104.5,17257,1798048,66,-1.29
2024-11-18,104.19,104.5,102.0,103.5,20672,2127638,66,-1.27
2024-11-19,102.92,104.0,101.0,104.0,13735,1401035,56,-0.92
2024-11-20,102.0,104.5,100.5,100.5,15630,1609068,31,0.95
2024-11-21,102.95,104.0,100.0,101.0,7504,756793,45,-2.1
2024-11-22,100.85,101.5,99.5,100.5,26683,2677403,58,-0.51
2024-11-25,100.34,102.0,99.1,102.0,238,24040,8,0.67
2024-11-26,101.01,102.0,98.2,100.0,23643,2342787,90,-1.92
2024-11-27,99.09,100.0,98.2,99.8,2330,230768,27,-0.05
2024-11-28,99.04,99.9,98.2,98.3,6079,599248,25,-0.46
2024-11-29,98.58,100.0,97.2,98.3,11603,1149327,30,0.47
2024-12-02,99.05,99.2,96.5,98.8,25334,2465942,93,-1.71
2024-12-03,97.34,98.8,95.8,98.0,13368,1293338,45,-0.59
2024-12-04,96.75,97.2,94.7,94.7,36172,3456737,128,-1.19
2024-12-05,95.56,95.3,93.0,95.3,8642,816817,46,-1.04
2024-12-06,94.52,95.3,93.7,95.3,1666,158701,25,0.74
2024-12-09,95.26,95.3,93.4,94.3,4347,408856,41,-1.21
2024-12-10,94.05,94.3,93.0,94.3,5665,528388,33,-0.78
2024-12-11,93.27,93.0,89.4,92.0,23234,2115028,140,-2.24
2024-12-12,91.03,92.3,89.2,92.3,4942,451840,26,0.4
2024-12-13,91.43,92.3,89.2,89.5,3583,324695,26,-0.81
2024-12-16,90.62,90.5,88.5,90.0,23402,2098110,51,-0.96
2024-12-17,89.66,90.5,88.8,90.3,14955,1338797,32,-0.14
2024-12-18,89.52,90.3,88.0,89.0,4445,397773,20,-0.03
2024-12-19,89.49,90.2,88.0,89.0,14611,1299507,43,-0.55
2024-12-20,88.94,90.3,87.7,90.3,16404,1456000,39,-0.18
2024-12-23,88.76,90.9,87.6,89.9,3658,328619,16,1.08
2024-12-24,89.84,90.0,87.6,87.6,1515,135763,26,-0.23
2024-12-25,89.61,89.9,87.7,88.8,6244,558318,21,-0.19
2024-12-26,89.42,89.8,87.7,89.8,11331,1008750,27,-0.39
2024-12-27,89.03,90.5,87.5,90.5,17666,1570473,40,-0.13
2024-12-30,88.9,90.8,89.0,90.3,14828,1333267,36,1.02
2024-12-31,89.92,90.7,88.7,90.3,6509,579399,32,-0.9
2025-01-02,89.02,90.5,89.4,90.3,17189,1548974,38,1.09
2025-01-03,90.11,91.9,88.6,90.7,10459,941082,34,-0.13
2025-01-06,89.98,91.2,89.2,91.2,21646,1957054,26,0.43
2025-01-07,90.41,91.2,89.6,90.8,10659,961357,32,-0.22
2025-01-08,90.19,96.3,89.7,93.5,84133,7752603,127,1.96
2025-01-09,92.15,92.2,88.1,91.3,71810,6454712,99,-2.26
2025-01-10,89.89,92.3,88.2,90.9,3537,322735,21,1.36
2025-01-13,91.25,92.3,88.0,89.0,16134,1441757,39,-1.89
2025-01-14,89.36,92.5,88.4,91.8,5000,456428,24,1.93
2025-01-15,91.29,91.8,88.5,91.2,7524,667894,19,-2.52
2025-01-16,88.77,92.3,88.0,92.3,3163,284044,14,1.03
2025-01-17,89.8,92.3,88.7,91.3,1114,99194,7,-0.76
2025-01-20,89.04,91.9,90.5,91.3,181,16498,18,2.11
2025-01-21,91.15,92.3,89.1,89.6,2477,228446,10,1.08
2025-01-22,92.23,92.5,90.0,92.3,6915,627246,25,-1.52
2025-02-03,90.71,92.6,87.9,91.5,9204,832480,49,-0.26
2025-02-04,90.45,91.8,87.5,89.0,8327,741446,45,-1.41
2025-02-05,89.04,92.2,88.7,88.8,3689,334656,26,1.68
2025-02-06,90.72,93.6,90.5,92.5,30186,2775791,72,1.24
2025-02-07,91.96,95.8,92.0,95.8,22477,2093873,87,1.2
2025-02-10,93.16,96.3,94.4,95.3,23099,2199386,87,2.06
2025-02-11,95.22,96.3,94.2,94.8,8261,785438,36,-0.14
2025-02-12,95.08,96.3,93.5,95.0,19723,1865096,57,-0.52
2025-02-13,94.56,96.0,94.0,94.9,11463,1083280,45,-0.06
2025-02-14,94.5,96.3,93.7,94.5,6324,598113,41,0.08
2025-02-17,94.58,97.0,95.0,95.7,11022,1058877,48,1.49
2025-02-18,96.07,96.3,93.0,95.3,1606,153110,48,-0.73
2025-02-19,95.34,95.4,93.7,95.3,12308,1166514,32,-0.56
2025-02-20,94.78,95.5,93.5,95.3,4784,452436,64,-0.21
2025-02-21,94.57,95.6,93.7,95.2,5424,510621,59,-0.43
2025-02-24,94.14,95.5,93.5,95.5,4191,397927,34,0.81
2025-02-25,94.95,95.7,94.3,95.7,24815,2362523,46,0.26
2025-02-26,95.21,97.5,95.0,97.2,16604,1604522,42,1.42
2025-02-27,96.63,98.5,96.2,97.1,10786,1048690,36,0.6
2025-03-03,97.23,99.5,97.1,99.5,43692,4305739,76,1.32
2025-03-04,98.55,102.0,99.6,100.5,50168,5051229,82,2.14
2025-03-05,100.69,106.5,99.6,106.5,59014,6178285,121,4.0
2025-03-06,104.69,111.5,105.5,109.0,63734,6960868,140,4.53
2025-03-07,109.22,116.0,110.0,116.0,99249,11328890,183,4.93
2025-03-10,114.15,119.0,114.5,117.5,68624,8044046,155,3.07
2025-03-11,117.22,118.5,115.5,117.0,53477,6282624,97,0.26
2025-03-12,117.48,119.0,114.5,117.0,31812,3692106,150,-1.42
2025-03-13,116.06,118.0,115.5,116.5,25549,2981470,110,0.64
2025-03-14,116.7,117.0,109.0,111.0,30412,3423617,114,-4.13
2025-03-17,112.57,113.5,111.5,111.5,10694,1201306,49,-0.24
2025-03-18,112.33,114.0,108.0,108.5,21813,2388852,72,-2.81
2025-03-19,109.52,111.5,108.0,110.5,6320,691586,28,-0.09
2025-03-20,109.43,111.5,109.0,111.0,22035,2433956,43,1.03
2025-03-21,110.46,114.0,110.0,113.5,12772,1440671,63,2.34
2025-03-24,112.8,114.0,111.0,113.5,13289,1499800,110,0.06
2025-03-25,112.86,114.5,111.5,114.0,21556,2439464,115,0.31
2025-03-26,113.17,114.5,112.5,114.0,12252,1388872,45,0.19
2025-03-27,113.36,114.5,111.5,114.0,8200,920829,50,-1.06
2025-03-28,112.3,114.5,111.0,113.0,10465,1174212,95,-0.1
2025-03-31,112.2,112.0,107.5,110.5,13635,1498210,53,-2.32
2025-04-01,109.88,113.5,110.5,113.5,7075,785000,18,1.07
2025-04-02,110.95,113.5,112.5,113.5,9279,1048585,68,2.06
2025-04-07,113.01,110.0,98.8,100.0,45251,4632917,94,-10.63
2025-04-08,102.38,100.0,95.6,100.0,59293,5794927,70,-4.65
2025-04-09,97.73,100.0,89.4,92.9,160038,15114109,143,-3.29
2025-04-10,94.44,109.0,94.0,103.5,66611,6791518,108,7.52
2025-04-11,101.96,103.0,98.3,102.5,7132,722599,26,-0.64
2025-04-14,101.32,104.0,100.5,101.0,10731,1100420,25,1.23
2025-04-15,102.55,104.0,99.9,104.0,5069,517981,11,-0.36
2025-04-16,102.19,104.0,100.0,100.5,14335,1447946,40,-1.18
2025-04-17,101.01,102.5,98.9,102.5,3802,381441,23,-0.68
2025-04-18,100.33,103.5,99.1,103.5,4791,491974,28,2.36
2025-04-21,102.69,104.0,99.9,99.9,5365,538645,20,-2.29
2025-04-22,100.4,102.5,99.1,102.5,5588,562028,20,0.18
2025-04-23,100.58,104.0,100.5,100.5,4063,409344,9,0.17
2025-04-24,100.75,104.5,100.0,100.0,1385,143490,15,2.85
2025-04-25,103.6,104.0,101.0,103.0,5488,563614,16,-0.9
2025-04-28,102.7,103.0,100.0,100.5,4299,432108,10,-2.19
2025-04-29,100.51,104.5,100.5,100.5,771,79091,10,2.07
2025-04-30,102.58,103.5,100.0,100.0,3460,349794,14,-1.48
2025-05-02,101.1,103.5,100.0,103.5,23704,2433778,36,1.57
2025-05-05,102.67,103.0,100.0,103.0,18089,1833029,34,-1.34
2025-05-06,101.33,105.0,100.5,103.0,18920,1954158,53,1.96
2025-05-07,103.29,104.0,101.5,103.5,8105,830367,14,-0.84
2025-05-08,102.45,104.0,101.5,102.0,2374,241639,9,-0.66
2025-05-09,101.79,104.0,102.0,104.0,3056,312261,8,0.39
2025-05-12,102.18,104.0,101.0,102.5,21060,2140417,39,-0.55
2025-05-13,101.63,103.5,101.0,102.5,2423,248501,11,0.93
2025-05-14,102.56,104.0,102.0,102.5,4024,413477,9,0.19
2025-05-15,102.75,104.0,101.5,102.5,1316,134832,13,-0.29
2025-05-16,102.46,103.0,102.0,103.0,5544,567396,26,-0.12
2025-05-19,102.34,104.0,102.5,102.5,7770,803926,14,1.13
2025-05-20,103.47,104.5,101.5,103.5,1035,106104,14,-0.95
2025-05-21,102.52,104.0,101.0,101.0,102,10605,3,1.45
2025-05-22,103.97,104.5,101.0,104.0,17,1770,4,0.15
2025-05-23,104.12,105.0,103.5,103.5,296,30795,14,-0.08
2025-05-26,104.04,104.5,101.0,103.5,6112,622072,24,-2.26
2025-05-27,101.78,103.5,100.0,103.0,2006,206071,15,0.95
2025-05-28,102.73,103.5,100.0,103.5,2795,286683,12,-0.16
2025-05-29,102.57,103.5,100.0,103.5,3499,353924,20,-1.42
2025-06-02,101.15,103.0,100.5,100.5,5147,521615,15,0.19
2025-06-03,101.34,103.5,100.0,103.0,458,47168,7,1.65
2025-06-04,102.99,103.5,100.0,103.5,2344,235850,7,-2.37
2025-06-05,100.62,103.5,100.5,103.0,57,5765,7,0.53
2025-06-06,101.15,104.5,100.5,104.5,4181,425235,13,0.56
2025-06-09,101.71,105.0,105.0,105.0,2,210,2,3.29
2025-06-10,105.0,105.0,101.0,103.0,6120,636209,16,-1.04
2025-06-11,103.96,105.0,101.5,105.0,58,6071,9,0.71
2025-06-12,104.67,105.0,102.0,103.0,2013,209332,6,-0.68
2025-06-13,103.99,105.0,101.0,104.5,233,23815,16,-1.78
2025-06-16,102.21,105.0,101.0,104.0,1092,114077,9,2.26
2025-06-17,104.47,104.5,101.0,103.5,5779,598029,19,-0.99
2025-06-18,103.48,102.5,100.0,101.0,4690,473530,19,-2.51
2025-06-19,100.97,103.0,100.0,103.0,5802,588994,18,0.55
2025-06-20,101.52,103.0,100.0,101.0,2010,202006,5,-1.02
2025-06-23,100.5,103.0,99.7,102.5,6570,660661,16,0.06
2025-06-24,100.56,103.0,100.0,100.5,10849,1108407,19,1.61
2025-06-25,102.17,103.5,100.0,101.0,4195,421215,15,-1.76
2025-06-26,100.41,102.5,101.0,101.5,21769,2205153,29,0.89
2025-06-27,101.3,102.0,99.7,101.5,5305,537145,18,-0.05
2025-06-30,101.25,101.5,99.7,101.5,5230,525196,22,-0.83
2025-07-01,100.42,102.0,99.7,100.5,1475,147158,11,-0.65
2025-07-02,99.77,102.0,99.7,102.0,4245,429312,18,1.36
2025-07-03,101.13,102.5,100.0,102.5,5914,599082,26,0.17
