date,open,high,low,close,volume,trading_money,trading_turnover,spread
2024-02-19,42.15,42.15,42.1,42.15,21467,904537,25,-0.25
2024-02-20,42.1,42.15,42.05,42.15,20750,872785,19,0.0
2024-02-21,42.2,42.2,42.1,42.1,3416,143834,14,-0.05
2024-02-22,42.1,42.15,42.1,42.15,12625,531736,20,0.05
2024-02-23,42.15,42.15,42.05,42.05,14514,610921,22,-0.1
2024-02-26,42.1,42.1,42.05,42.1,21001,883347,28,0.05
2024-02-27,42.05,42.15,42.0,42.15,28232,1187560,22,0.05
2024-02-29,42.1,42.15,42.1,42.15,18765,790464,28,0.0
2024-03-01,42.15,42.3,42.1,42.3,35428,1494091,43,0.15
2024-03-04,42.2,42.3,42.1,42.3,45512,1920607,47,0.0
2024-03-05,42.25,42.3,42.15,42.3,10351,436681,18,0.0
2024-03-06,42.15,42.3,42.15,42.3,20800,878233,70,0.0
2024-03-07,42.3,42.4,42.3,42.4,38078,1612929,36,0.1
2024-03-08,42.3,42.5,42.3,42.5,151786,6441427,74,0.1
2024-03-11,42.5,42.5,42.4,42.5,146001,6203395,40,0.0
2024-03-12,42.5,42.5,42.4,42.5,33938,1442044,46,0.0
2024-03-13,42.5,42.55,42.45,42.55,32943,1400372,33,0.05
2024-03-14,42.55,42.6,42.55,42.6,37621,1601914,40,0.05
2024-03-15,42.6,42.6,42.55,42.55,5941,252931,13,-0.05
2024-03-18,42.55,42.55,42.55,42.55,11014,468630,15,0.0
2024-03-19,42.55,42.6,42.5,42.55,37804,1608649,47,0.0
2024-03-20,42.55,42.55,42.55,42.55,18678,794582,25,0.0
2024-03-21,42.55,42.55,42.5,42.55,30968,1317105,42,0.0
2024-03-22,42.55,42.55,42.5,42.5,29606,1259446,30,-0.05
2024-03-25,42.5,42.6,42.5,42.6,119932,5105948,51,0.1
2024-03-26,42.6,42.65,42.55,42.55,60232,2566379,34,-0.05
2024-03-27,42.55,42.55,42.55,42.55,12519,532603,13,0.0
2024-03-28,42.6,42.7,42.6,42.6,15389,655849,25,0.05
2024-03-29,42.6,42.75,42.6,42.75,43771,1869158,48,0.15
2024-04-01,42.75,42.75,42.7,42.7,5184,221373,16,-0.05
2024-04-02,42.7,42.7,42.65,42.65,58310,2489493,22,-0.05
2024-04-03,42.65,42.75,42.65,42.75,5216,222561,9,0.1
2024-04-08,42.65,42.7,42.65,42.7,14205,606352,10,-0.05
2024-04-09,42.75,42.75,42.7,42.7,15279,653002,24,0.0
2024-04-10,42.7,42.8,42.7,42.8,4007,171088,18,0.1
2024-04-11,42.8,42.85,42.75,42.8,27577,1180696,31,0.0
2024-04-12,42.9,43.05,42.85,43.05,84000,3609004,46,0.25
2024-04-15,42.95,43.0,42.95,43.0,34679,1491026,28,-0.05
2024-04-16,43.0,43.0,42.95,43.0,73534,3161711,31,0.0
2024-04-17,43.0,43.1,43.0,43.1,81753,3518875,42,0.1
2024-04-18,43.05,43.05,42.95,43.05,26968,1159283,27,-0.05
2024-04-19,43.0,43.0,42.9,42.95,46473,1994672,36,-0.1
2024-04-22,42.95,42.95,42.9,42.9,8331,357636,11,-0.05
2024-04-23,42.9,42.9,42.85,42.85,13320,571136,16,-0.05
2024-04-24,42.9,43.05,42.9,43.05,11916,512019,18,0.2
2024-04-25,43.05,43.05,43.0,43.0,8180,351824,12,-0.05
