date,open,high,low,close,volume,trading_money,trading_turnover,spread
2020-09-04,43.85,44.35,43.85,44.2,4059375,179150540,1548,0.0
2020-09-07,44.2,44.2,43.85,43.9,4378026,192499829,1013,-0.3
2020-09-08,43.9,43.9,43.45,43.6,3243815,141691046,1125,-0.3
2020-09-09,43.55,43.65,43.5,43.55,939181,40920139,415,-0.05
2020-09-10,43.55,43.65,43.5,43.5,577261,25148667,346,-0.05
2020-09-11,43.5,43.55,43.3,43.35,1041786,45254618,540,-0.15
2020-09-14,43.35,43.4,42.95,43.0,2107884,90857171,927,-0.35
2020-09-15,43.0,43.25,42.9,43.2,902244,38765237,510,0.2
2020-09-16,42.95,43.35,42.85,43.05,502258,21607880,365,-0.15
2020-09-17,43.0,43.15,42.95,43.05,256035,11023597,170,0.0
2020-09-18,43.05,43.1,43.0,43.05,349160,15033043,250,0.0
2020-09-21,43.0,43.1,42.95,42.95,275703,11854206,193,-0.1
2020-09-22,42.9,42.95,42.85,42.9,342213,14686340,185,-0.05
2020-09-23,42.95,42.95,42.9,42.9,346901,14884936,201,0.0
2020-09-24,42.9,42.95,42.8,42.85,1027383,44057902,317,-0.05
2020-09-25,42.9,42.95,42.85,42.85,387878,16634359,191,0.0
2020-09-28,42.85,43.0,42.85,42.9,238963,10248559,163,0.05
2020-09-29,42.9,43.1,42.9,43.05,113457,4880941,110,0.15
2020-09-30,43.05,43.9,42.95,43.9,243514,10595982,179,0.85
2020-10-05,43.5,43.5,43.15,43.4,102843,4465418,80,-0.5
2020-10-06,43.4,43.4,43.05,43.15,195518,8440349,102,-0.25
2020-10-07,43.1,43.2,43.1,43.15,84089,3627345,75,0.0
2020-10-08,43.2,43.3,43.05,43.1,199361,8604742,92,-0.05
2020-10-12,43.1,43.1,42.95,43.0,143593,6175249,93,-0.1
2020-10-13,43.0,43.0,42.85,42.9,232205,9970515,123,-0.1
2020-10-14,42.9,43.0,42.85,42.9,109719,4705125,84,0.0
2020-10-15,42.9,42.9,42.85,42.85,59380,2544578,65,-0.05
2020-10-16,42.85,42.9,42.85,42.85,81888,3509492,77,0.0
2020-10-19,42.85,42.9,42.8,42.85,149943,6425000,101,0.0
2020-10-20,42.8,42.85,42.8,42.8,307681,13174825,114,-0.05
2020-10-21,42.85,42.85,42.8,42.85,203647,8717382,109,0.05
2020-10-22,42.8,42.8,42.7,42.75,170482,7290124,128,-0.1
2020-10-23,42.7,42.75,42.6,42.7,268836,11473741,127,-0.05
2020-10-26,42.7,42.75,42.5,42.55,432237,18413668,216,-0.15
2020-10-27,42.5,42.55,42.45,42.45,209121,8883074,166,-0.1
2020-10-28,42.45,42.45,42.3,42.3,290902,12315017,200,-0.15
2020-10-29,42.2,42.3,42.1,42.3,415364,17512972,193,0.0
2020-10-30,42.25,42.85,42.25,42.85,621580,26459244,249,0.55
2020-11-02,42.5,42.55,42.15,42.2,350261,14803497,150,-0.65
2020-11-03,42.15,42.2,42.15,42.15,318824,13442300,134,-0.05
2020-11-04,42.15,42.15,42.05,42.1,388257,16349660,138,-0.05
2020-11-05,42.1,42.15,42.05,42.05,232280,9772559,104,-0.05
2020-11-06,42.05,42.05,41.95,42.0,367524,15437780,185,-0.05
2020-11-09,42.0,42.0,41.9,41.9,312170,13095219,164,-0.1
2020-11-10,41.9,42.15,41.9,42.05,351578,14773287,165,0.15
2020-11-11,42.05,42.15,42.0,42.1,259636,10930432,132,0.05
2020-11-12,42.1,42.15,42.05,42.1,364719,15354969,96,0.0
2020-11-13,42.1,42.25,42.1,42.2,280095,11803426,72,0.1
2020-11-16,42.2,42.25,42.1,42.2,221576,9351117,100,0.0
2020-11-17,42.2,42.25,42.15,42.2,287298,12124817,141,0.0
2020-11-18,42.2,42.2,42.1,42.15,239945,10114207,117,-0.05
2020-11-19,42.15,42.15,42.05,42.1,162583,6846533,97,-0.05
2020-11-20,42.1,42.1,42.0,42.05,262829,11049084,128,-0.05
2020-11-23,42.05,42.05,42.0,42.05,410097,17231611,158,0.0
2020-11-24,42.05,42.05,41.95,42.0,288459,12116931,133,-0.05
2020-11-25,41.95,42.0,41.95,41.95,226577,9506568,140,-0.05
2020-11-26,41.95,42.0,41.9,41.95,149128,6255729,84,0.0
2020-11-27,41.95,42.0,41.95,42.0,242801,10194297,134,0.05
2020-11-30,42.0,42.25,42.0,42.25,467274,19661533,204,0.25
2020-12-01,42.05,42.15,42.05,42.05,80877,3401972,79,-0.2
2020-12-02,42.05,42.1,42.05,42.05,101620,4273363,61,0.0
2020-12-03,42.05,42.2,42.0,42.15,149647,6299313,112,0.1
2020-12-04,42.15,42.3,42.15,42.2,284591,12001512,99,0.05
2020-12-07,42.2,42.25,42.2,42.25,120589,5092935,101,0.05
2020-12-08,42.25,42.25,42.2,42.2,314314,13269632,104,-0.05
2020-12-09,42.2,42.25,42.15,42.2,233699,9862052,104,0.0
2020-12-10,42.15,42.2,42.1,42.1,205165,8646629,111,-0.1
2020-12-11,42.1,42.15,42.0,42.0,177081,7448806,119,-0.1
2020-12-14,42.0,42.05,41.95,41.95,299597,12581257,107,-0.05
2020-12-15,41.95,41.95,41.9,41.9,314816,13195596,148,-0.05
2020-12-16,41.9,41.95,41.85,41.95,151532,6349470,72,0.05
2020-12-17,41.95,42.0,41.9,41.95,71977,3018024,87,0.0
2020-12-18,41.95,42.0,41.9,41.95,59340,2491157,65,0.0
2020-12-21,41.95,42.0,41.9,42.0,74642,3133136,80,0.05
2020-12-22,41.95,42.15,41.95,42.0,184446,7759912,102,0.0
2020-12-23,42.0,42.1,41.95,42.1,121366,5100966,92,0.1
2020-12-24,42.05,42.1,42.05,42.1,125194,5269909,68,0.0
2020-12-25,42.1,42.15,42.1,42.1,136414,5743776,87,0.0
2020-12-28,42.0,42.3,42.0,42.15,211947,8946301,97,0.05
2020-12-29,42.2,42.35,42.2,42.3,355095,15016298,97,0.15
2020-12-30,42.25,42.4,42.2,42.4,179888,7613860,104,0.1
2020-12-31,42.4,42.45,42.3,42.35,177819,7534301,89,-0.05
2021-01-04,42.25,42.35,42.2,42.25,137655,5817897,61,-0.1
2021-01-05,42.2,42.3,42.15,42.3,116255,4909247,101,0.05
2021-01-06,42.3,42.3,42.2,42.25,191104,8075885,84,-0.05
2021-01-07,42.25,42.3,42.2,42.3,159337,6733397,97,0.05
2021-01-08,42.3,42.35,42.25,42.3,158416,6700663,92,0.0
2021-01-11,42.3,42.35,42.25,42.25,157414,6656744,87,-0.05
2021-01-12,42.25,42.4,42.25,42.3,169263,7164199,89,0.05
2021-01-13,42.3,42.3,42.25,42.25,141235,5970362,69,-0.05
2021-01-14,42.25,42.35,42.25,42.35,236498,10005690,110,0.1
2021-01-15,42.3,42.3,42.25,42.25,92442,3908906,76,-0.1
2021-01-18,42.25,42.3,42.15,42.25,149828,6331131,88,0.0
2021-01-19,42.25,42.25,42.05,42.25,172128,7261841,82,0.0
2021-01-20,42.1,42.15,41.9,42.0,342160,14390059,145,-0.25
2021-01-21,42.0,42.2,42.0,42.2,268300,11306150,140,0.2
2021-01-22,42.1,42.15,42.05,42.1,153260,6451908,82,-0.1
2021-01-25,42.0,42.05,41.95,42.0,306674,12879750,84,-0.1
2021-01-26,42.0,42.05,41.8,41.8,306221,12828663,135,-0.2
