date,open,high,low,close,volume,trading_money,trading_turnover,spread
2026-01-07,23.1,23.2,22.5,22.5,400436,9092267,286,0.0
2026-01-08,21.0,21.0,20.3,20.5,585548,11995905,439,-2.0
2026-01-09,20.2,20.2,20.05,20.1,132509,2665457,112,-0.4
2026-01-12,20.1,20.1,19.0,19.0,338330,6569453,254,-1.1
2026-01-13,19.0,19.25,19.0,19.15,46682,891108,49,0.15
2026-01-14,19.3,19.35,19.3,19.35,23416,452495,23,0.2
2026-01-15,19.1,19.25,19.05,19.2,48000,920900,30,-0.15
2026-01-16,19.55,19.6,19.15,19.15,41553,809977,33,-0.05
2026-01-19,19.15,19.3,19.15,19.15,33255,639415,30,0.0
2026-01-20,19.15,19.25,19.1,19.15,57030,1091273,36,0.0
2026-01-21,19.15,19.15,19.0,19.15,46000,877250,33,0.0
2026-01-22,19.15,19.2,19.15,19.15,5000,95800,5,0.0
2026-01-23,19.15,19.2,19.1,19.1,21000,401900,17,-0.05
2026-01-26,19.1,19.15,19.1,19.15,26000,497200,14,0.05
2026-01-27,19.2,19.25,19.15,19.15,14000,269050,11,0.0
2026-01-28,19.15,19.25,19.1,19.2,40030,767729,30,0.05
2026-01-29,19.1,19.15,19.1,19.1,34799,664781,30,-0.1
2026-01-30,19.1,19.2,19.1,19.1,16000,305800,10,0.0
2026-02-02,19.1,19.1,19.0,19.05,40231,766577,31,-0.05
2026-02-03,19.0,19.05,18.95,19.0,21000,399150,17,-0.05
2026-02-04,19.0,19.05,19.0,19.05,15000,285050,11,0.05
2026-02-05,19.05,19.05,18.95,18.95,17000,322750,14,-0.1
2026-02-06,18.95,19.0,18.8,19.0,28000,529300,17,0.05
2026-02-09,19.0,19.0,18.95,19.0,15000,284950,11,0.0
2026-02-10,19.0,19.0,18.85,19.0,22050,418200,15,0.0
2026-02-11,19.0,19.0,18.85,18.9,24159,456771,24,-0.1
2026-02-23,18.85,19.2,18.85,19.2,20000,381100,14,0.3
2026-02-24,19.2,19.2,19.05,19.1,28118,537365,20,-0.1
2026-02-25,19.1,19.1,18.95,19.0,34000,646250,21,-0.1
2026-02-26,19.0,19.0,18.9,18.9,27000,511300,19,-0.1
2026-03-02,18.9,19.0,18.85,19.0,26000,491450,17,0.1
2026-03-03,18.95,18.95,18.85,18.85,42000,793100,17,-0.15
2026-03-04,18.85,18.85,18.85,18.85,15000,282750,10,0.0
2026-03-05,18.85,18.85,18.8,18.85,10180,191542,11,0.0
2026-03-06,18.8,18.8,18.8,18.8,20000,376000,10,-0.05
2026-03-09,18.75,18.8,18.7,18.75,23000,431100,16,-0.05
2026-03-10,18.7,18.8,18.65,18.8,12000,224450,10,0.05
2026-03-11,18.75,18.75,18.75,18.75,17000,318750,13,-0.05
2026-03-12,18.8,18.8,18.75,18.75,6000,112750,2,0.0
2026-03-13,18.75,18.75,18.75,18.75,7085,132843,5,0.0
2026-03-16,18.7,18.7,18.65,18.65,14453,269920,18,-0.1
2026-03-17,18.6,18.6,18.55,18.6,23055,428770,18,-0.05
2026-03-18,18.6,18.65,18.6,18.6,15000,279050,10,0.0
2026-03-19,18.55,18.55,18.5,18.55,9547,176945,11,-0.05
2026-03-20,18.6,18.6,18.55,18.55,6000,111450,6,0.0
2026-03-23,18.5,18.55,18.5,18.55,22000,407100,15,0.0
2026-03-24,18.45,18.55,18.45,18.55,8000,147850,6,0.0
2026-03-25,18.5,18.5,18.45,18.5,12000,221900,10,-0.05
2026-03-26,18.5,18.5,18.4,18.4,20020,369370,15,-0.1
2026-03-27,18.4,18.4,18.3,18.3,17000,311400,9,-0.1
2026-03-30,18.3,18.3,18.3,18.3,13000,237900,7,0.0
2026-03-31,18.3,18.3,18.3,18.3,12000,219600,9,0.0
2026-04-01,18.35,18.45,18.35,18.45,9856,181136,9,0.15
2026-04-02,18.5,18.5,18.5,18.5,5000,92500,3,0.05
2026-04-07,18.5,18.6,18.5,18.6,6000,111400,5,0.1
2026-04-08,18.6,18.6,18.6,18.6,7000,130200,5,0.0
2026-04-09,18.6,18.65,18.6,18.6,10000,186150,7,0.0
2026-04-10,18.6,18.7,18.6,18.7,13000,242200,12,0.1
2026-04-13,18.7,18.7,18.7,18.7,2000,37400,2,0.0
2026-04-14,18.7,18.8,18.7,18.8,21000,393750,16,0.1
2026-04-15,18.8,18.8,18.75,18.75,3000,56300,3,-0.05
2026-04-16,18.75,18.75,18.7,18.75,12000,224700,8,0.0
2026-04-17,18.7,18.7,18.7,18.7,6000,112200,5,-0.05
2026-04-20,18.45,18.5,18.45,18.45,6400,118160,5,-0.25
2026-04-21,18.35,18.45,18.35,18.45,20000,367900,14,0.0
2026-04-22,18.4,18.4,18.4,18.4,9000,165600,8,-0.05
2026-04-23,18.4,18.4,18.4,18.4,12000,220800,8,0.0
2026-04-24,18.4,18.4,18.4,18.4,9149,168303,8,0.0
2026-04-27,18.35,18.45,18.35,18.45,17000,312300,13,0.05
2026-04-28,18.45,18.45,18.45,18.45,2000,36900,1,0.0
2026-04-29,18.35,18.4,18.35,18.4,13000,239100,8,-0.05
2026-04-30,18.4,18.4,18.4,18.4,6000,110400,5,0.0
2026-05-04,18.4,18.4,18.35,18.35,14000,257300,10,-0.05
2026-05-05,18.35,18.4,18.35,18.4,7000,128500,6,0.05
2026-05-06,18.4,18.4,18.35,18.35,8000,146850,6,-0.05
2026-05-07,18.3,18.3,18.3,18.3,8958,163975,16,-0.05
2026-05-08,18.3,18.3,18.3,18.3,6030,110370,6,0.0
2026-05-11,18.3,18.3,18.3,18.3,6000,109800,5,0.0
2026-05-12,18.3,18.35,18.3,18.3,15000,274650,12,0.0
2026-05-13,18.25,18.3,18.25,18.25,15000,274100,8,-0.05
2026-05-14,18.3,18.5,18.3,18.5,52040,959242,16,0.25
2026-05-15,18.5,18.55,18.5,18.5,20000,370400,9,0.0
2026-05-18,18.5,18.55,18.5,18.55,5000,92550,4,0.05
2026-05-19,18.6,18.6,18.55,18.6,8000,148700,6,0.05
2026-05-20,18.55,18.6,18.55,18.6,4059,75412,4,0.0
2026-05-21,18.6,18.6,18.6,18.6,13028,242332,6,0.0
2026-05-22,18.55,18.55,18.55,18.55,12000,222600,8,-0.05
2026-05-25,18.5,18.5,18.45,18.45,14000,258950,9,-0.1
2026-05-26,18.4,18.4,18.4,18.4,2000,36800,1,-0.05
2026-05-27,18.4,18.4,18.4,18.4,5085,93525,5,0.0
2026-05-28,18.4,18.4,18.4,18.4,7000,128800,4,0.0
2026-05-29,18.4,18.4,18.4,18.4,7000,128800,4,0.0
