date,open,high,low,close,volume,trading_money,trading_turnover,spread
2024-02-19,43.7,43.7,43.35,43.35,4722,205244,5,-0.45
2024-02-20,43.35,43.8,43.35,43.5,3113,135530,6,0.15
2024-02-21,0.0,0.0,0.0,0.0,207,8931,2,0.0
2024-02-22,43.5,43.5,43.45,43.5,11000,478450,7,-0.05
2024-02-23,0.0,0.0,0.0,0.0,67,2914,2,0.0
2024-02-26,43.5,43.5,43.35,43.4,7068,306824,4,-0.1
2024-02-27,43.35,43.35,43.35,43.35,6000,260100,3,-0.05
2024-02-29,43.4,43.8,43.4,43.8,13592,591944,15,0.45
2024-03-01,43.4,43.75,43.4,43.75,15641,683758,18,-0.05
2024-03-04,43.75,43.9,43.75,43.85,18119,793908,21,0.1
2024-03-05,43.7,43.8,43.7,43.8,5000,218800,4,-0.05
2024-03-06,43.65,43.65,43.65,43.65,2000,87300,1,-0.15
2024-03-07,43.7,43.7,43.65,43.65,8000,349450,6,0.0
2024-03-08,43.7,43.7,43.65,43.65,9000,393100,4,0.0
2024-03-11,43.7,43.7,43.7,43.7,4069,177798,4,0.05
2024-03-12,43.75,43.8,43.75,43.8,10001,437796,7,0.1
2024-03-13,43.85,43.9,43.8,43.9,20116,882153,15,0.1
2024-03-14,43.9,43.95,43.9,43.9,11136,488929,9,0.0
2024-03-15,43.85,43.9,43.85,43.85,6137,269238,7,-0.05
2024-03-18,43.9,44.0,43.9,44.0,13234,581564,14,0.15
2024-03-19,43.95,43.95,43.95,43.95,7129,313326,8,-0.05
2024-03-20,43.9,43.9,43.9,43.9,10000,439000,7,-0.05
2024-03-21,43.9,43.9,43.9,43.9,3115,136702,3,0.0
2024-03-22,43.95,43.95,43.8,43.9,9000,395050,9,0.0
2024-03-25,43.9,43.9,43.8,43.8,16000,701850,7,-0.1
2024-03-26,43.9,43.9,43.85,43.85,6000,263200,4,0.05
2024-03-27,43.9,43.9,43.85,43.9,3000,131650,3,0.05
2024-03-28,43.9,44.0,43.9,44.0,5068,222835,6,0.1
2024-03-29,44.05,44.45,44.05,44.45,18068,801148,13,0.45
2024-04-01,44.5,44.95,44.5,44.9,37556,1681479,24,0.45
2024-04-02,44.9,45.0,44.85,44.9,27345,1228344,18,0.0
