date,open,high,low,close,volume,trading_money,trading_turnover,spread
2024-09-30,11.65,11.75,11.35,11.6,1677572,19343476,794,0.0
2024-10-01,11.6,11.6,11.55,11.55,1221198,14135223,335,-0.05
2024-10-04,11.6,11.6,11.5,11.55,575757,6660454,218,0.0
2024-10-07,11.55,11.6,11.5,11.55,846377,9780404,246,0.0
2024-10-08,11.55,11.6,11.5,11.55,241646,2789992,95,0.0
2024-10-09,11.55,11.6,11.55,11.6,189642,2191851,79,0.05
2024-10-11,11.55,11.55,11.55,11.55,262075,3027067,129,-0.05
2024-10-14,11.55,11.6,11.5,11.55,315374,3636768,103,0.0
2024-10-15,11.5,11.55,11.5,11.55,266082,3062183,118,0.0
2024-10-16,11.5,11.55,11.5,11.55,122730,1412327,62,0.0
2024-10-17,11.5,11.6,11.5,11.55,232763,2688245,105,0.0
2024-10-18,11.55,11.6,11.55,11.6,125235,1447825,48,0.05
2024-10-21,11.6,11.6,11.55,11.6,219964,2549547,85,0.0
2024-10-22,11.6,11.65,11.55,11.65,285704,3321241,74,0.05
2024-10-23,11.6,11.65,11.6,11.6,74586,865849,33,-0.05
2024-10-24,11.6,11.65,11.6,11.6,70670,820105,25,0.0
2024-10-25,11.6,11.6,11.55,11.6,79739,924813,35,0.0
2024-10-28,11.6,12.05,11.6,11.7,205902,2409746,81,0.1
2024-10-29,11.65,11.7,11.6,11.65,128398,1495033,36,-0.05
2024-10-30,11.65,11.65,11.6,11.65,95992,1118013,24,0.0
2024-11-01,11.65,11.7,11.65,11.65,99808,1163692,40,0.0
2024-11-04,11.65,11.7,11.65,11.65,88111,1026742,29,0.0
2024-11-05,11.65,11.7,11.65,11.65,163948,1917517,53,0.0
2024-11-06,11.65,11.65,11.6,11.65,131290,1529231,35,0.0
2024-11-07,11.65,11.7,11.65,11.7,238516,2783568,67,0.05
2024-11-08,11.65,11.7,11.65,11.7,89050,1040935,15,0.0
2024-11-11,11.7,11.7,11.65,11.7,30274,353103,16,0.0
2024-11-12,11.65,11.7,11.65,11.65,74874,872365,32,-0.05
2024-11-13,11.65,11.7,11.65,11.7,87240,1016444,24,0.05
2024-11-14,11.65,11.65,11.65,11.65,120969,1409337,33,-0.05
2024-11-15,11.65,11.65,11.65,11.65,189792,2211074,32,0.0
