date,open,high,low,close,volume,trading_money,trading_turnover,spread
2024-02-26,61.9,61.9,61.8,61.9,56787,3511330,25,0.0
2024-02-27,61.8,61.9,61.7,61.8,65044,4023110,22,-0.1
2024-02-29,61.8,61.8,61.7,61.8,55534,3428427,27,0.0
2024-03-01,61.8,61.9,61.8,61.9,193977,11987861,31,0.1
2024-03-04,61.8,61.9,61.8,61.9,19205,1187545,27,0.0
2024-03-05,61.8,61.9,61.8,61.9,38308,2370001,17,0.0
2024-03-06,61.8,61.9,61.8,61.9,94031,5815115,40,0.0
2024-03-07,61.8,61.9,61.8,61.9,51744,3197803,33,0.0
2024-03-08,61.9,61.9,61.7,61.8,114352,7062625,42,-0.1
2024-03-11,61.8,61.9,61.8,61.9,45567,2818131,25,0.1
2024-03-12,61.8,61.9,61.7,61.9,208637,12881846,52,0.0
2024-03-13,61.8,61.9,61.7,61.9,111312,6873187,36,0.0
2024-03-14,61.8,61.9,61.8,61.9,72180,4461560,32,0.0
2024-03-15,61.8,61.9,61.7,61.9,83439,5158097,33,0.0
2024-03-18,61.8,61.9,61.8,61.9,91153,5633341,18,0.0
2024-03-19,61.8,61.9,61.8,61.9,23191,1435010,20,0.0
2024-03-20,61.9,61.9,61.8,61.9,252616,15613981,34,0.0
2024-03-21,61.9,62.0,61.9,62.0,181142,11212791,32,0.1
2024-03-22,62.0,62.0,61.9,62.0,149778,9272456,22,0.0
2024-03-25,62.0,62.1,61.9,62.0,77345,4795514,38,0.0
2024-03-26,62.0,62.0,61.8,61.8,181794,11245191,38,-0.2
2024-03-27,61.8,61.9,61.8,61.9,114255,7061193,34,0.1
2024-03-28,61.8,62.0,61.8,62.0,19725,1220058,16,0.1
2024-03-29,62.0,62.0,61.8,62.0,273166,16883858,41,0.0
2024-04-01,62.0,62.0,61.8,61.9,114096,7051523,34,-0.1
2024-04-02,61.9,61.9,61.8,61.9,48651,3009264,25,0.0
2024-04-03,61.8,61.9,61.8,61.9,66021,4081199,24,0.0
2024-04-08,61.8,62.0,61.8,62.0,51199,3165281,28,0.1
2024-04-09,61.9,62.0,61.8,62.0,145174,8980881,51,0.0
2024-04-10,62.0,62.0,61.8,61.9,319293,19748245,47,-0.1
2024-04-11,61.9,61.9,61.8,61.9,253024,15638782,33,0.0
2024-04-12,61.8,61.9,61.8,61.9,219032,13536676,53,0.0
2024-04-15,61.8,61.9,61.8,61.9,301058,18606978,47,0.0
2024-04-16,61.9,61.9,61.6,61.8,105566,6514914,52,-0.1
